corpus,event_kind,signal,tier,variant,relative,auc_event_high,det_auc,direction,ci95_low,ci95_high,n_groups,n_events,npairs,p_point,p_maxT,null_max_effect_q95
A,static,gate_entropy,F0_router_probability,raw,-5,0.7695473251028807,0.7695473251028807,event_high,0.6553604911945292,0.8714773263257193,12,54,486,,,
A,static,gate_entropy,F0_router_probability,raw,-4,0.7835051546391752,0.7835051546391752,event_high,0.6737141159665778,0.8725330367007319,12,54,485,0.005997001499250375,0.08395802098950525,0.3092723850957484
A,static,gate_entropy,F0_router_probability,raw,-3,0.768595041322314,0.768595041322314,event_high,0.6731757362576729,0.8600025906735751,12,54,484,,,
A,static,gate_entropy,F0_router_probability,raw,-2,0.738045738045738,0.738045738045738,event_high,0.6232331990968133,0.8521965794354006,12,54,481,0.004997501249375313,0.16691654172913542,0.3092723850957484
A,static,gate_entropy,F0_router_probability,raw,-1,0.7142857142857143,0.7142857142857143,event_high,0.6040365501198364,0.8314927568225482,12,54,476,,,
A,static,gate_entropy,F0_router_probability,raw,0,0.718816067653277,0.718816067653277,event_high,0.5968061195294532,0.8398784661793711,12,54,473,0.0079960019990005,0.23588205897051473,0.3092723850957484
A,static,gate_entropy,F0_router_probability,raw,1,0.692144373673036,0.692144373673036,event_high,0.5708684891536551,0.8246411520132484,12,54,471,,,
A,static,gate_entropy,F0_router_probability,raw,2,0.6766595289079229,0.6766595289079229,event_high,0.5473919327627356,0.8138922681805891,12,54,467,,,
A,static,gate_entropy,F0_router_probability,raw,3,0.6637168141592921,0.6637168141592921,event_high,0.5184334278068939,0.8117886094367074,12,53,452,,,
A,static,gate_entropy,F0_router_probability,raw,4,0.6376470588235295,0.6376470588235295,event_high,0.46091665473804755,0.8297925531914893,12,51,425,,,
A,static,top12_margin,F0_router_probability,raw,-8,0.2725409836065574,0.7274590163934427,event_low,0.1867572703518952,0.36947472512738,12,54,488,0.0069965017491254375,0.2028985507246377,0.3092723850957484
A,static,top12_margin,F0_router_probability,raw,-7,0.25614754098360654,0.7438524590163935,event_low,0.1685590451215451,0.3606658929348614,12,54,488,,,
A,static,top12_margin,F0_router_probability,raw,-6,0.2613168724279835,0.7386831275720165,event_low,0.17442457024607125,0.35326555472263865,12,54,486,0.004997501249375313,0.16691654172913542,0.3092723850957484
A,static,top12_margin,F0_router_probability,raw,-5,0.2654320987654321,0.7345679012345678,event_low,0.17344124594361907,0.36070671280604116,12,54,486,,,
A,static,top12_margin,F0_router_probability,raw,-4,0.30103092783505153,0.6989690721649484,event_low,0.19531134430473374,0.4097164832393681,12,54,485,0.01249375312343828,0.31584207896051975,0.3092723850957484
A,static,top12_margin,F0_router_probability,raw,-3,0.33884297520661155,0.6611570247933884,event_low,0.22807017543859648,0.44781998636764137,12,54,484,,,
A,static,top12_margin,F0_router_probability,raw,-2,0.367983367983368,0.632016632016632,event_low,0.2535418593226217,0.47628901872010826,12,54,481,0.033483258370814596,0.8190904547726137,0.3092723850957484
A,static,top12_margin,F0_router_probability,raw,-1,0.36554621848739494,0.634453781512605,event_low,0.24857819705793247,0.46835816804545,12,54,476,,,
A,static,top12_margin,F0_router_probability,raw,0,0.346723044397463,0.6532769556025371,event_low,0.2127149046396479,0.45373775295302626,12,54,473,0.021989005497251374,0.6176911544227887,0.3092723850957484
A,static,top12_margin,F0_router_probability,raw,1,0.386411889596603,0.613588110403397,event_low,0.2850575131042516,0.46678450652553727,12,54,471,,,
A,static,top12_margin,F0_router_probability,raw,2,0.43254817987152033,0.5674518201284797,event_low,0.3295900351762842,0.5203918521987143,12,54,467,,,
A,static,top12_margin,F0_router_probability,raw,3,0.4269911504424779,0.5730088495575221,event_low,0.3223404255319149,0.512304993441412,12,53,452,,,
A,static,top12_margin,F0_router_probability,raw,4,0.5011764705882353,0.5011764705882353,event_high,0.3866162096036676,0.5661963237433466,12,51,425,,,
A,static,state_action_gap,F0_router_probability,raw,-8,0.36475409836065575,0.6352459016393442,event_low,0.2570700312897003,0.46019738906671676,12,54,488,0.02798600699650175,0.791104447776112,0.3092723850957484
A,static,state_action_gap,F0_router_probability,raw,-7,0.32172131147540983,0.6782786885245902,event_low,0.2217663683900427,0.40284725955976974,12,54,488,,,
A,static,state_action_gap,F0_router_probability,raw,-6,0.27983539094650206,0.7201646090534979,event_low,0.19367277992277993,0.3524204406364749,12,54,486,0.001999000499750125,0.22588705647176413,0.3092723850957484
A,static,state_action_gap,F0_router_probability,raw,-5,0.30864197530864196,0.691358024691358,event_low,0.21632377275234418,0.39560874481718805,12,54,486,,,
A,static,state_action_gap,F0_router_probability,raw,-4,0.3443298969072165,0.6556701030927835,event_low,0.26521617000488523,0.41505574246322313,12,54,485,0.006496751624187906,0.5957021489255372,0.3092723850957484
A,static,state_action_gap,F0_router_probability,raw,-3,0.3822314049586777,0.6177685950413223,event_low,0.3160340541884166,0.4502689718658304,12,54,484,,,
A,static,state_action_gap,F0_router_probability,raw,-2,0.4386694386694387,0.5613305613305613,event_low,0.37179054054054056,0.5122049921038778,12,54,481,0.1729135432283858,1.0,0.3092723850957484
A,static,state_action_gap,F0_router_probability,raw,-1,0.47058823529411764,0.5294117647058824,event_low,0.396747658789249,0.5601225868851181,12,54,476,,,
A,static,state_action_gap,F0_router_probability,raw,0,0.4820295983086681,0.5179704016913319,event_low,0.4124989478114478,0.564842598499681,12,54,473,0.6761619190404797,1.0,0.3092723850957484
A,static,state_action_gap,F0_router_probability,raw,1,0.45222929936305734,0.5477707006369427,event_low,0.36136186405728643,0.5327163055994429,12,54,471,,,
A,static,state_action_gap,F0_router_probability,raw,2,0.43254817987152033,0.5674518201284797,event_low,0.34174921193713903,0.5203886285644608,12,54,467,,,
A,static,state_action_gap,F0_router_probability,raw,3,0.37168141592920356,0.6283185840707964,event_low,0.27969964335143194,0.4560986307231493,12,53,452,,,
A,static,state_action_gap,F0_router_probability,raw,4,0.36470588235294116,0.6352941176470588,event_low,0.27762414472320135,0.44218305504019784,12,51,425,,,
A,static,macro_stickiness,F0_router_probability,raw,-8,0.6762295081967213,0.6762295081967213,event_high,0.5668515232179828,0.7750964784828837,12,54,488,0.01699150424787606,0.44427786106946526,0.3092723850957484
A,static,macro_stickiness,F0_router_probability,raw,-7,0.6967213114754098,0.6967213114754098,event_high,0.5907018576661434,0.8046188254395171,12,54,488,,,
A,static,macro_stickiness,F0_router_probability,raw,-6,0.6851851851851852,0.6851851851851852,event_high,0.5623741940394925,0.8000098814229248,12,54,486,0.02948525737131434,0.375312343828086,0.3092723850957484
A,static,macro_stickiness,F0_router_probability,raw,-5,0.7448559670781894,0.7448559670781894,event_high,0.659142678698612,0.8359174380973884,12,54,486,,,
A,static,macro_stickiness,F0_router_probability,raw,-4,0.7587628865979381,0.7587628865979381,event_high,0.6873446676312878,0.8408576105498633,12,54,485,0.0024987506246876563,0.12643678160919541,0.3092723850957484
A,static,macro_stickiness,F0_router_probability,raw,-3,0.7747933884297521,0.7747933884297521,event_high,0.6746447549860425,0.8613272144522143,12,54,484,,,
A,static,macro_stickiness,F0_router_probability,raw,-2,0.8024948024948025,0.8024948024948025,event_high,0.7114887363273915,0.8911887139519475,12,54,481,0.0034982508745627187,0.057971014492753624,0.3092723850957484
A,static,macro_stickiness,F0_router_probability,raw,-1,0.8004201680672269,0.8004201680672269,event_high,0.7248970681111543,0.8728368301314459,12,54,476,,,
A,static,macro_stickiness,F0_router_probability,raw,0,0.8202959830866807,0.8202959830866807,event_high,0.7629627196700006,0.8951420795928465,12,54,473,0.001999000499750125,0.03498250874562719,0.3092723850957484
A,static,macro_stickiness,F0_router_probability,raw,1,0.7813163481953291,0.7813163481953291,event_high,0.7139122066770301,0.8625282683015167,12,54,471,,,
A,static,macro_stickiness,F0_router_probability,raw,2,0.7312633832976445,0.7312633832976445,event_high,0.6388833333333332,0.8270454946217599,12,54,467,,,
A,static,macro_stickiness,F0_router_probability,raw,3,0.7477876106194691,0.7477876106194691,event_high,0.6327191553624067,0.8542977681001633,12,53,452,,,
A,static,macro_stickiness,F0_router_probability,raw,4,0.7505882352941177,0.7505882352941177,event_high,0.6316011623516198,0.861113845144357,12,51,425,,,
A,static,top45_margin,F1_boundary_execution_weight,raw,-8,0.3360655737704918,0.6639344262295082,event_low,0.2725480903261778,0.39922664861882395,12,54,488,0.005497251374312844,0.5212393803098451,0.3092723850957484
A,static,top45_margin,F1_boundary_execution_weight,raw,-7,0.3463114754098361,0.6536885245901639,event_low,0.27687873747157415,0.41144857706396154,12,54,488,,,
A,static,top45_margin,F1_boundary_execution_weight,raw,-6,0.37037037037037035,0.6296296296296297,event_low,0.28905423514897116,0.45324225913386934,12,54,486,0.018490754622688656,0.8430784607696152,0.3092723850957484
A,static,top45_margin,F1_boundary_execution_weight,raw,-5,0.35802469135802467,0.6419753086419753,event_low,0.29113687889665596,0.42261214778876655,12,54,486,,,
A,static,top45_margin,F1_boundary_execution_weight,raw,-4,0.34845360824742266,0.6515463917525773,event_low,0.2957393483709273,0.3841736676583713,12,54,485,0.001999000499750125,0.632183908045977,0.3092723850957484
A,static,top45_margin,F1_boundary_execution_weight,raw,-3,0.33264462809917356,0.6673553719008265,event_low,0.25758495435644985,0.39229496749427745,12,54,484,,,
A,static,top45_margin,F1_boundary_execution_weight,raw,-2,0.3180873180873181,0.681912681912682,event_low,0.23756203764397416,0.38636473962930273,12,54,481,0.001999000499750125,0.4027986006996502,0.3092723850957484
A,static,top45_margin,F1_boundary_execution_weight,raw,-1,0.30567226890756305,0.694327731092437,event_low,0.22742094861660078,0.3642756123177427,12,54,476,,,
A,static,top45_margin,F1_boundary_execution_weight,raw,0,0.32452431289640593,0.6754756871035941,event_low,0.2584515509505826,0.36781963331714423,12,54,473,0.001999000499750125,0.4452773613193403,0.3092723850957484
A,static,top45_margin,F1_boundary_execution_weight,raw,1,0.3673036093418259,0.6326963906581742,event_low,0.28039852759926054,0.44409173351141734,12,54,471,,,
A,static,top45_margin,F1_boundary_execution_weight,raw,2,0.3618843683083512,0.6381156316916488,event_low,0.25280105640374784,0.4470396440408783,12,54,467,,,
A,static,top45_margin,F1_boundary_execution_weight,raw,3,0.40707964601769914,0.5929203539823009,event_low,0.3041253526981965,0.4899056135121708,12,53,452,,,
A,static,top45_margin,F1_boundary_execution_weight,raw,4,0.45647058823529413,0.5435294117647058,event_low,0.33256140917905624,0.5527096251184034,12,51,425,,,
A,static,tail_mass,F1_boundary_execution_weight,raw,-8,0.7008196721311475,0.7008196721311475,event_high,0.610827546639761,0.7976502237258539,12,54,488,0.004497751124437781,0.30634682658670664,0.3092723850957484
A,static,tail_mass,F1_boundary_execution_weight,raw,-7,0.7295081967213115,0.7295081967213115,event_high,0.6393978969300875,0.8191507619650421,12,54,488,,,
A,static,tail_mass,F1_boundary_execution_weight,raw,-6,0.7366255144032922,0.7366255144032922,event_high,0.6628831624392876,0.812349537037037,12,54,486,0.0034982508745627187,0.17091454272863568,0.3092723850957484
A,static,tail_mass,F1_boundary_execution_weight,raw,-5,0.7325102880658436,0.7325102880658436,event_high,0.641672919167667,0.8183465963078593,12,54,486,,,
A,static,tail_mass,F1_boundary_execution_weight,raw,-4,0.7319587628865979,0.7319587628865979,event_high,0.6544458825590221,0.8040570365710815,12,54,485,0.0029985007496251873,0.18190904547726136,0.3092723850957484
A,static,tail_mass,F1_boundary_execution_weight,raw,-3,0.7210743801652892,0.7210743801652892,event_high,0.6193619251527722,0.815859131062401,12,54,484,,,
A,static,tail_mass,F1_boundary_execution_weight,raw,-2,0.6985446985446986,0.6985446985446986,event_high,0.5841677314083887,0.8116433282301548,12,54,481,0.008995502248875561,0.3213393303348326,0.3092723850957484
A,static,tail_mass,F1_boundary_execution_weight,raw,-1,0.7100840336134454,0.7100840336134454,event_high,0.6042024727216769,0.8101275948181673,12,54,476,,,
A,static,tail_mass,F1_boundary_execution_weight,raw,0,0.7103594080338267,0.7103594080338267,event_high,0.6008024691358025,0.8211517141395189,12,54,473,0.0074962518740629685,0.263368315842079,0.3092723850957484
A,static,tail_mass,F1_boundary_execution_weight,raw,1,0.6942675159235668,0.6942675159235668,event_high,0.5881127399467564,0.8111789736253254,12,54,471,,,
A,static,tail_mass,F1_boundary_execution_weight,raw,2,0.6895074946466809,0.6895074946466809,event_high,0.5923,0.8127043221121247,12,54,467,,,
A,static,tail_mass,F1_boundary_execution_weight,raw,3,0.6747787610619469,0.6747787610619469,event_high,0.5673369054734865,0.804887676508344,12,53,452,,,
A,static,tail_mass,F1_boundary_execution_weight,raw,4,0.611764705882353,0.611764705882353,event_high,0.4858031853638398,0.7554960317460317,12,51,425,,,
A,static,exec_entropy,F1_boundary_execution_weight,raw,-8,0.7090163934426229,0.7090163934426229,event_high,0.6241286477365363,0.7919444023632782,12,54,488,0.004497751124437781,0.26636681659170414,0.3092723850957484
A,static,exec_entropy,F1_boundary_execution_weight,raw,-7,0.7459016393442623,0.7459016393442623,event_high,0.6488498040024757,0.8353533537133608,12,54,488,,,
A,static,exec_entropy,F1_boundary_execution_weight,raw,-6,0.7757201646090535,0.7757201646090535,event_high,0.6830810160574615,0.8590607265942837,12,54,486,0.0034982508745627187,0.09695152423788106,0.3092723850957484
A,static,exec_entropy,F1_boundary_execution_weight,raw,-5,0.7551440329218106,0.7551440329218106,event_high,0.6572427411320322,0.8551250971588839,12,54,486,,,
A,static,exec_entropy,F1_boundary_execution_weight,raw,-4,0.7505154639175258,0.7505154639175258,event_high,0.6529473514211885,0.8526160464185674,12,54,485,0.004497751124437781,0.13993003498250875,0.3092723850957484
A,static,exec_entropy,F1_boundary_execution_weight,raw,-3,0.7148760330578512,0.7148760330578512,event_high,0.6262837129937061,0.8180005577244841,12,54,484,,,
A,static,exec_entropy,F1_boundary_execution_weight,raw,-2,0.6985446985446986,0.6985446985446986,event_high,0.5965994025139507,0.8133807028775524,12,54,481,0.006496751624187906,0.3213393303348326,0.3092723850957484
A,static,exec_entropy,F1_boundary_execution_weight,raw,-1,0.6827731092436975,0.6827731092436975,event_high,0.5805035347325898,0.8000228832951944,12,54,476,,,
A,static,exec_entropy,F1_boundary_execution_weight,raw,0,0.6723044397463002,0.6723044397463002,event_high,0.5710758140475571,0.7916740543735223,12,54,473,0.013493253373313344,0.46476761619190404,0.3092723850957484
A,static,exec_entropy,F1_boundary_execution_weight,raw,1,0.6326963906581741,0.6326963906581741,event_high,0.544626489602481,0.7490815240527882,12,54,471,,,
A,static,exec_entropy,F1_boundary_execution_weight,raw,2,0.6038543897216274,0.6038543897216274,event_high,0.5207515661489417,0.7108580034423406,12,54,467,,,
A,static,exec_entropy,F1_boundary_execution_weight,raw,3,0.5796460176991151,0.5796460176991151,event_high,0.5045150158305404,0.6809235892043461,12,53,452,,,
A,static,exec_entropy,F1_boundary_execution_weight,raw,4,0.49411764705882355,0.5058823529411764,event_low,0.43795528584725424,0.6,12,51,425,,,
A,static,late_flow_support_churn,F2_actual_dispatch,raw,-8,0.4487704918032787,0.5512295081967213,event_low,0.33455089959248924,0.590189957999236,12,54,488,0.5002498750624688,1.0,0.3092723850957484
A,static,late_flow_support_churn,F2_actual_dispatch,raw,-7,0.48565573770491804,0.514344262295082,event_low,0.39917162412844626,0.6048611497579164,12,54,488,,,
A,static,late_flow_support_churn,F2_actual_dispatch,raw,-6,0.5123456790123457,0.5123456790123457,event_high,0.4358483462270922,0.6234948618001417,12,54,486,0.7891054472763618,1.0,0.3092723850957484
A,static,late_flow_support_churn,F2_actual_dispatch,raw,-5,0.4876543209876543,0.5123456790123457,event_low,0.39526154591926665,0.6116795575628091,12,54,486,,,
A,static,late_flow_support_churn,F2_actual_dispatch,raw,-4,0.5030927835051546,0.5030927835051546,event_high,0.39539338900913407,0.6199784630513214,12,54,485,0.967016491754123,1.0,0.3092723850957484
A,static,late_flow_support_churn,F2_actual_dispatch,raw,-3,0.5268595041322314,0.5268595041322314,event_high,0.4361040025472899,0.6354741379310345,12,54,484,,,
