window,layer_group,confirmations,quantile,threshold_mode,ratio_threshold,eps_length,tp,fp,recall,precision,timely_fpr,low_prior_tp,low_prior_fp,low_prior_precision
12,front,6,0.01,global,0.08301840722560883,0.24064281582832336,25,9,0.0513347022587269,0.7352941176470589,0.0006287989939216097,0,8,0.0
12,front,6,0.025,global,0.08797959238290787,0.24064281582832336,53,18,0.10882956878850103,0.7464788732394366,0.0012575979878432194,1,14,0.06666666666666667
12,front,6,0.05,global,0.09159178286790848,0.24064281582832336,97,34,0.19917864476386038,0.7404580152671756,0.0023754628659260813,2,23,0.08
12,front,6,0.075,global,0.09474185854196548,0.24064281582832336,121,62,0.24845995893223818,0.6612021857923497,0.0043317264025710895,3,45,0.0625
12,front,6,0.1,global,0.0974985808134079,0.24064281582832336,141,85,0.28952772073921973,0.6238938053097345,0.005938657164815203,13,61,0.17567567567567569
12,front,6,0.15,global,0.10122984647750854,0.24064281582832336,157,155,0.32238193018480493,0.5032051282051282,0.010829316006427723,23,121,0.1597222222222222
12,front,6,0.2,global,0.10376960039138794,0.24064281582832336,175,264,0.3593429158110883,0.39863325740318906,0.018444770488367217,28,213,0.11618257261410789
2,all,1,0.005,per_task,0.3309420347213745,0.037638433277606964,21,10,0.043121149897330596,0.6774193548387096,0.0006986655488017886,2,10,0.16666666666666666
2,all,1,0.01,per_task,0.4017512798309326,0.037638433277606964,59,43,0.12114989733059549,0.5784313725490197,0.0030042618598476907,12,40,0.23076923076923078
2,all,1,0.025,per_task,0.4235878586769104,0.037638433277606964,103,203,0.21149897330595482,0.3366013071895425,0.014182910640676309,23,194,0.10599078341013825
2,all,1,0.05,per_task,0.4396424889564514,0.037638433277606964,161,523,0.33059548254620125,0.23538011695906433,0.03654020820233354,56,509,0.09911504424778761
2,all,1,0.075,per_task,0.44663888216018677,0.037638433277606964,189,855,0.38809034907597534,0.1810344827586207,0.05973590442255292,71,842,0.07776560788608981
2,all,1,0.1,per_task,0.45192256569862366,0.037638433277606964,248,1195,0.5092402464065708,0.17186417186417186,0.08349053308181374,86,1180,0.0679304897314376
2,all,1,0.15,per_task,0.458965539932251,0.037638433277606964,291,1892,0.5975359342915811,0.13330279431974348,0.1321875218332984,110,1871,0.05552751135790005
2,all,1,0.2,per_task,0.4627920389175415,0.037638433277606964,314,2609,0.6447638603696099,0.10742387957577831,0.18228184168238665,127,2581,0.04689807976366322
2,all,2,0.005,per_task,0.46410733461380005,0.037638433277606964,20,13,0.04106776180698152,0.6060606060606061,0.0009082652134423251,3,13,0.1875
2,all,2,0.01,per_task,0.4819335341453552,0.037638433277606964,55,50,0.11293634496919917,0.5238095238095238,0.003493327744008943,9,50,0.15254237288135594
2,all,2,0.025,per_task,0.4913729429244995,0.037638433277606964,96,219,0.1971252566735113,0.3047619047619048,0.01530077551875917,24,214,0.10084033613445378
2,all,2,0.05,per_task,0.4991275668144226,0.037638433277606964,158,545,0.324435318275154,0.22475106685633,0.03807727240969748,45,539,0.07705479452054795
2,all,2,0.075,per_task,0.5054962635040283,0.037638433277606964,192,881,0.3942505133470226,0.17893755824790308,0.06155243484943757,51,874,0.055135135135135134
2,all,2,0.1,per_task,0.5094037055969238,0.037638433277606964,216,1227,0.44353182751540043,0.1496881496881497,0.08572626283797946,61,1217,0.04773082942097027
2,all,2,0.15,per_task,0.5153777599334717,0.037638433277606964,252,1931,0.5174537987679672,0.11543747136967476,0.13491231747362536,69,1920,0.03469079939668175
2,all,2,0.2,per_task,0.5208464860916138,0.037638433277606964,281,2642,0.5770020533880903,0.09613410879233664,0.18458743799343255,79,2626,0.02920517560073937
2,all,3,0.005,per_task,0.4942927658557892,0.037638433277606964,22,13,0.045174537987679675,0.6285714285714286,0.0009082652134423251,2,13,0.13333333333333333
2,all,3,0.01,per_task,0.5067391395568848,0.037638433277606964,52,53,0.10677618069815195,0.49523809523809526,0.0037029274086494797,9,51,0.15
2,all,3,0.025,per_task,0.5218488574028015,0.037638433277606964,83,232,0.1704312114989733,0.2634920634920635,0.016209040732201495,22,226,0.08870967741935484
2,all,3,0.05,per_task,0.52912437915802,0.037638433277606964,151,552,0.31006160164271046,0.2147937411095306,0.03856633829385873,45,542,0.07666098807495741
2,all,3,0.075,per_task,0.5375282168388367,0.037638433277606964,182,891,0.3737166324435318,0.16961789375582478,0.06225110039823936,50,880,0.053763440860215055
2,all,3,0.1,per_task,0.5409516096115112,0.037638433277606964,209,1234,0.42915811088295686,0.14483714483714483,0.08621532872214072,60,1220,0.046875
2,all,3,0.15,per_task,0.5452898740768433,0.037638433277606964,248,1935,0.5092402464065708,0.11360513055428309,0.13519178369314608,78,1915,0.039136979427997994
2,all,3,0.2,per_task,0.5487707853317261,0.037638433277606964,270,2653,0.5544147843942505,0.09237085186452275,0.18535597009711452,87,2627,0.032056005895357405
2,all,4,0.005,per_task,0.518328845500946,0.037638433277606964,21,14,0.043121149897330596,0.6,0.000978131768322504,6,14,0.3
2,all,4,0.01,per_task,0.529952883720398,0.037638433277606964,45,60,0.09240246406570841,0.42857142857142855,0.004191993292810731,11,60,0.15492957746478872
2,all,4,0.025,per_task,0.5456989407539368,0.037638433277606964,90,234,0.18480492813141683,0.2777777777777778,0.01634877384196185,22,231,0.08695652173913043
2,all,4,0.05,per_task,0.5545637607574463,0.037638433277606964,141,562,0.28952772073921973,0.20056899004267426,0.03926500384266052,33,558,0.05583756345177665
2,all,4,0.075,per_task,0.5586813688278198,0.037638433277606964,171,902,0.351129363449692,0.15936626281453867,0.06301963250192133,44,896,0.04680851063829787
2,all,4,0.1,per_task,0.5627561807632446,0.037638433277606964,198,1245,0.406570841889117,0.13721413721413722,0.08698386082582268,55,1236,0.042602633617350893
2,all,4,0.15,per_task,0.5661675930023193,0.037638433277606964,235,1948,0.48254620123203285,0.10765002290426019,0.13610004890658842,72,1935,0.03587443946188341
2,all,4,0.2,per_task,0.5713834762573242,0.037638433277606964,266,2657,0.5462012320328542,0.09100239479986315,0.18563543631663523,96,2636,0.03513909224011713
2,all,6,0.005,per_task,0.5488963723182678,0.037638433277606964,19,16,0.039014373716632446,0.5428571428571428,0.0011178648780828617,6,15,0.2857142857142857
2,all,6,0.01,per_task,0.5576360821723938,0.037638433277606964,45,62,0.09240246406570841,0.4205607476635514,0.0043317264025710895,13,61,0.17567567567567569
2,all,6,0.025,per_task,0.5701967477798462,0.037638433277606964,99,232,0.2032854209445585,0.2990936555891239,0.016209040732201495,23,228,0.09163346613545817
2,all,6,0.05,per_task,0.5769997835159302,0.037638433277606964,135,563,0.27720739219712526,0.19340974212034384,0.039334870397540696,40,556,0.06711409395973154
2,all,6,0.075,per_task,0.5816559195518494,0.037638433277606964,166,898,0.3408624229979466,0.15601503759398497,0.06274016628240062,56,883,0.059637912673056445
2,all,6,0.1,per_task,0.5871447324752808,0.037638433277606964,190,1240,0.39014373716632444,0.13286713286713286,0.08663452805142179,69,1227,0.05324074074074074
2,all,6,0.15,per_task,0.5905526280403137,0.037638433277606964,225,1939,0.4620123203285421,0.10397412199630314,0.13547124991266682,91,1927,0.04509415262636274
2,all,6,0.2,per_task,0.594012975692749,0.037638433277606964,253,2643,0.5195071868583162,0.08736187845303868,0.18465730454831272,108,2622,0.03956043956043956
2,back,1,0.005,per_task,0.3402635455131531,0.037638433277606964,16,10,0.03285420944558522,0.6153846153846154,0.0006986655488017886,3,10,0.23076923076923078
2,back,1,0.01,per_task,0.3805108070373535,0.037638433277606964,47,46,0.09650924024640657,0.5053763440860215,0.0032138615244882273,13,45,0.22413793103448276
2,back,1,0.025,per_task,0.4219968914985657,0.037638433277606964,87,210,0.17864476386036962,0.29292929292929293,0.01467197652483756,23,206,0.10043668122270742
2,back,1,0.05,per_task,0.4307991862297058,0.037638433277606964,115,531,0.23613963039014374,0.1780185758513932,0.03709914064137498,47,520,0.08289241622574955
2,back,1,0.075,per_task,0.43648582696914673,0.037638433277606964,149,866,0.3059548254620123,0.14679802955665025,0.06050443652623489,57,853,0.06263736263736264
2,back,1,0.1,per_task,0.4412754774093628,0.037638433277606964,197,1207,0.40451745379876797,0.14031339031339032,0.08432893174037588,62,1191,0.04948124501197127
2,back,1,0.15,per_task,0.44761142134666443,0.037638433277606964,218,1906,0.44763860369609854,0.10263653483992467,0.13316565360162091,81,1888,0.041137633316404264
2,back,1,0.2,per_task,0.4515969455242157,0.037638433277606964,226,2618,0.46406570841889117,0.07946554149085795,0.18291064067630824,94,2598,0.034918276374442794
2,back,2,0.005,per_task,0.4530290961265564,0.037638433277606964,16,13,0.03285420944558522,0.5517241379310345,0.0009082652134423251,3,13,0.1875
2,back,2,0.01,per_task,0.4630528390407562,0.037638433277606964,36,57,0.07392197125256673,0.3870967741935484,0.0039823936281701946,9,57,0.13636363636363635
2,back,2,0.025,per_task,0.4721468687057495,0.037638433277606964,58,239,0.11909650924024641,0.19528619528619529,0.016698106616362746,19,238,0.07392996108949416
2,back,2,0.05,per_task,0.47853147983551025,0.037638433277606964,99,566,0.2032854209445585,0.14887218045112782,0.03954447006218123,36,562,0.06020066889632107
2,back,2,0.075,per_task,0.48134827613830566,0.037638433277606964,143,901,0.2936344969199179,0.13697318007662834,0.06294976594704114,43,894,0.04589114194236926
2,back,2,0.1,per_task,0.4851914048194885,0.037638433277606964,167,1237,0.34291581108829566,0.11894586894586895,0.08642492838678124,58,1228,0.04510108864696734
2,back,2,0.15,per_task,0.4904792606830597,0.037638433277606964,186,1938,0.38193018480492813,0.08757062146892655,0.13540138335778662,72,1930,0.03596403596403597
2,back,2,0.2,per_task,0.49386218190193176,0.037638433277606964,195,2649,0.4004106776180698,0.06856540084388185,0.1850765038775938,81,2640,0.029768467475192944
2,back,3,0.005,per_task,0.4838957190513611,0.037638433277606964,16,14,0.03285420944558522,0.5333333333333333,0.000978131768322504,2,14,0.125
2,back,3,0.01,per_task,0.490066796541214,0.037638433277606964,28,65,0.057494866529774126,0.3010752688172043,0.004541326067211626,5,65,0.07142857142857142
2,back,3,0.025,per_task,0.5015381574630737,0.037638433277606964,46,251,0.0944558521560575,0.15488215488215487,0.017536505274924893,11,251,0.04198473282442748
2,back,3,0.05,per_task,0.5062000751495361,0.037638433277606964,104,580,0.2135523613963039,0.15204678362573099,0.04052260183050374,23,578,0.03826955074875208
2,back,3,0.075,per_task,0.5116512775421143,0.037638433277606964,121,923,0.24845995893223818,0.11590038314176246,0.06448683015440508,30,919,0.03161222339304531
2,back,3,0.1,per_task,0.5148266553878784,0.037638433277606964,135,1269,0.27720739219712526,0.09615384615384616,0.08866065814294698,36,1265,0.027671022290545733
2,back,3,0.15,per_task,0.518152117729187,0.037638433277606964,147,1977,0.30184804928131415,0.0692090395480226,0.1381261789981136,44,1970,0.021847070506454815
2,back,3,0.2,per_task,0.5220003724098206,0.037638433277606964,231,2692,0.47433264887063653,0.07902839548409168,0.18808076573744148,62,2678,0.022627737226277374
2,back,4,0.005,per_task,0.5002096891403198,0.037638433277606964,12,19,0.024640657084188913,0.3870967741935484,0.0013274645427233983,3,19,0.13636363636363635
2,back,4,0.01,per_task,0.5129587054252625,0.037638433277606964,25,71,0.0513347022587269,0.2604166666666667,0.004960525396492699,7,71,0.08974358974358974
2,back,4,0.025,per_task,0.5206835269927979,0.037638433277606964,38,259,0.07802874743326489,0.12794612794612795,0.018095437713966326,10,259,0.03717472118959108
2,back,4,0.05,per_task,0.5292463898658752,0.037638433277606964,94,590,0.19301848049281314,0.13742690058479531,0.04122126737930552,20,588,0.03289473684210526
2,back,4,0.075,per_task,0.532188892364502,0.037638433277606964,104,940,0.2135523613963039,0.09961685823754789,0.06567456158736813,24,938,0.02494802494802495
2,back,4,0.1,per_task,0.5345697402954102,0.037638433277606964,116,1288,0.23819301848049282,0.08262108262108261,0.08998812268567037,36,1285,0.02725208175624527
2,back,4,0.15,per_task,0.538504958152771,0.037638433277606964,134,1990,0.2751540041067762,0.06308851224105462,0.13903444421155592,62,1985,0.030288226673180263
2,back,4,0.2,per_task,0.5451035499572754,0.037638433277606964,220,2703,0.4517453798767967,0.0752651385562778,0.18884929784112345,84,2691,0.03027027027027027
2,back,6,0.005,per_task,0.5295566320419312,0.037638433277606964,12,20,0.024640657084188913,0.375,0.0013973310976035773,5,20,0.2
2,back,6,0.01,per_task,0.5342999696731567,0.037638433277606964,24,74,0.049281314168377825,0.24489795918367346,0.005170125061133236,7,74,0.08641975308641975
2,back,6,0.025,per_task,0.5443453192710876,0.037638433277606964,52,261,0.10677618069815195,0.16613418530351437,0.018235170823726683,19,259,0.0683453237410072
2,back,6,0.05,per_task,0.5511180758476257,0.037638433277606964,89,590,0.18275154004106775,0.13107511045655376,0.04122126737930552,32,587,0.051696284329563816
2,back,6,0.075,per_task,0.5555089712142944,0.037638433277606964,101,934,0.20739219712525667,0.09758454106280193,0.06525536225808705,40,932,0.0411522633744856
2,back,6,0.1,per_task,0.5592496395111084,0.037638433277606964,111,1280,0.22792607802874743,0.07979870596693027,0.08942919024662895,52,1278,0.039097744360902256
2,back,6,0.15,per_task,0.5647820830345154,0.037638433277606964,134,1971,0.2751540041067762,0.06365795724465559,0.13770697966883252,77,1968,0.03765281173594132
2,back,6,0.2,per_task,0.568886935710907,0.037638433277606964,212,2684,0.4353182751540041,0.07320441988950276,0.18752183329840005,94,2675,0.033947273383893105
2,front,1,0.005,per_task,0.3300529420375824,0.037638433277606964,18,13,0.03696098562628337,0.5806451612903226,0.0009082652134423251,4,11,0.26666666666666666
2,front,1,0.01,per_task,0.38120660185813904,0.037638433277606964,50,46,0.1026694045174538,0.5208333333333334,0.0032138615244882273,14,42,0.25
2,front,1,0.025,per_task,0.4111987352371216,0.037638433277606964,98,190,0.20123203285420946,0.3402777777777778,0.013274645427233982,35,180,0.16279069767441862
2,front,1,0.05,per_task,0.42768365144729614,0.037638433277606964,151,476,0.31006160164271046,0.24082934609250398,0.033256480122965136,66,462,0.125
2,front,1,0.075,per_task,0.4364891052246094,0.037638433277606964,214,772,0.4394250513347023,0.21703853955375255,0.053936980367498076,87,755,0.10332541567695962
2,front,1,0.1,per_task,0.4407399296760559,0.037638433277606964,243,1083,0.4989733059548255,0.1832579185520362,0.0756654789352337,96,1063,0.08283002588438308
2,front,1,0.15,per_task,0.4477066993713379,0.037638433277606964,286,1720,0.5872689938398358,0.14257228315054835,0.12017047439390764,118,1698,0.06497797356828194
2,front,1,0.2,per_task,0.45255500078201294,0.037638433277606964,322,2364,0.6611909650924025,0.11988086373790022,0.16516453573674283,148,2336,0.05958132045088567
2,front,2,0.005,per_task,0.44677114486694336,0.037638433277606964,19,12,0.039014373716632446,0.6129032258064516,0.0008383986585621463,3,11,0.21428571428571427
2,front,2,0.01,per_task,0.47981971502304077,0.037638433277606964,60,36,0.12320328542094455,0.625,0.0025151959756864388,12,34,0.2608695652173913
2,front,2,0.025,per_task,0.4941875636577606,0.037638433277606964,122,175,0.25051334702258726,0.4107744107744108,0.0122266471040313,29,170,0.1457286432160804
2,front,2,0.05,per_task,0.5096129179000854,0.037638433277606964,204,461,0.4188911704312115,0.3067669172932331,0.032208481799762455,61,453,0.11867704280155641
2,front,2,0.075,per_task,0.5173096060752869,0.037638433277606964,256,759,0.5256673511293635,0.2522167487684729,0.05302871515405575,70,748,0.08557457212713937
2,front,2,0.1,per_task,0.5230520963668823,0.037638433277606964,287,1078,0.5893223819301848,0.21025641025641026,0.0753161461608328,73,1065,0.0641476274165202
2,front,2,0.15,per_task,0.5302764177322388,0.037638433277606964,333,1732,0.6837782340862423,0.1612590799031477,0.12100887305246978,95,1711,0.05260243632336656
2,front,2,0.2,per_task,0.5356056690216064,0.037638433277606964,369,2475,0.757700205338809,0.12974683544303797,0.1729197233284427,112,2444,0.04381846635367762
2,front,3,0.005,per_task,0.48740437626838684,0.037638433277606964,23,11,0.04722792607802875,0.6764705882352942,0.0007685321036819675,5,9,0.35714285714285715
2,front,3,0.01,per_task,0.5153502225875854,0.037638433277606964,59,43,0.12114989733059549,0.5784313725490197,0.0030042618598476907,11,40,0.21568627450980393
2,front,3,0.025,per_task,0.5373973250389099,0.037638433277606964,146,178,0.2997946611909651,0.4506172839506173,0.012436246768671836,33,170,0.1625615763546798
2,front,3,0.05,per_task,0.5484390258789062,0.037638433277606964,211,473,0.433264887063655,0.3084795321637427,0.0330468804583246,60,457,0.11605415860735009
2,front,3,0.075,per_task,0.5525290369987488,0.037638433277606964,256,788,0.5256673511293635,0.24521072796934865,0.05505484524558094,73,769,0.08669833729216152
2,front,3,0.1,per_task,0.557569146156311,0.037638433277606964,285,1119,0.5852156057494866,0.202991452991453,0.07818067491092014,80,1094,0.06814310051107325
2,front,3,0.15,per_task,0.5628975033760071,0.037638433277606964,333,1791,0.6837782340862423,0.15677966101694915,0.12513099979040035,93,1763,0.050107758620689655
2,front,3,0.2,per_task,0.5670852661132812,0.037638433277606964,356,2488,0.731006160164271,0.12517580872011252,0.173827988541885,114,2454,0.04439252336448598
2,front,4,0.005,per_task,0.5191325545310974,0.037638433277606964,26,8,0.053388090349075976,0.7647058823529411,0.0005589324390414309,4,7,0.36363636363636365
2,front,4,0.01,per_task,0.539594829082489,0.037638433277606964,63,42,0.1293634496919918,0.6,0.002934395304967512,9,40,0.1836734693877551
2,front,4,0.025,per_task,0.5570283532142639,0.037638433277606964,137,187,0.2813141683778234,0.4228395061728395,0.013065045762593446,28,176,0.13725490196078433
2,front,4,0.05,per_task,0.5645301342010498,0.037638433277606964,200,484,0.4106776180698152,0.29239766081871343,0.03381541256200657,56,470,0.10646387832699619
2,front,4,0.075,per_task,0.5732229948043823,0.037638433277606964,238,806,0.4887063655030801,0.22796934865900384,0.05631244323342416,61,785,0.07210401891252956
2,front,4,0.1,per_task,0.578445315361023,0.037638433277606964,265,1178,0.5441478439425051,0.18364518364518365,0.08230280164885069,69,1155,0.056372549019607844
2,front,4,0.15,per_task,0.5837448239326477,0.037638433277606964,311,1872,0.6386036960985626,0.14246449839670178,0.1307901907356948,88,1848,0.045454545454545456
2,front,4,0.2,per_task,0.586065411567688,0.037638433277606964,341,2582,0.7002053388090349,0.11666096476223059,0.1803954447006218,101,2548,0.038127595318988294
2,front,6,0.005,per_task,0.5550885200500488,0.037638433277606964,26,9,0.053388090349075976,0.7428571428571429,0.0006287989939216097,4,9,0.3076923076923077
2,front,6,0.01,per_task,0.5706100463867188,0.037638433277606964,73,37,0.14989733059548255,0.6636363636363637,0.002585062530566618,14,37,0.27450980392156865
2,front,6,0.025,per_task,0.5869079828262329,0.037638433277606964,142,189,0.2915811088295688,0.42900302114803623,0.013204778872353804,35,179,0.16355140186915887
2,front,6,0.05,per_task,0.5953930020332336,0.037638433277606964,195,503,0.4004106776180698,0.2793696275071633,0.035142877104729964,59,491,0.10727272727272727
2,front,6,0.075,per_task,0.6010159850120544,0.037638433277606964,231,833,0.47433264887063653,0.21710526315789475,0.058198840215188986,66,818,0.0746606334841629
2,front,6,0.1,per_task,0.6055293083190918,0.037638433277606964,259,1171,0.5318275154004107,0.1811188811188811,0.08181373576468945,72,1154,0.05872756933115824
2,front,6,0.15,per_task,0.6106533408164978,0.037638433277606964,303,1861,0.62217659137577,0.1400184842883549,0.13002165863201284,89,1842,0.046090108751942
2,front,6,0.2,per_task,0.6152512431144714,0.037638433277606964,334,2562,0.6858316221765913,0.11533149171270718,0.17899811360301823,107,2540,0.0404231205137892
3,all,1,0.005,per_task,0.2016845941543579,0.05766395851969719,20,11,0.04106776180698152,0.6451612903225806,0.0007685321036819675,4,11,0.26666666666666666
3,all,1,0.01,per_task,0.25650644302368164,0.05766395851969719,50,52,0.1026694045174538,0.49019607843137253,0.0036330608537693005,17,47,0.265625
3,all,1,0.025,per_task,0.26685473322868347,0.05766395851969719,93,222,0.19096509240246407,0.29523809523809524,0.015510375183399707,34,215,0.13654618473895583
3,all,1,0.05,per_task,0.2837337255477905,0.05766395851969719,146,538,0.2997946611909651,0.2134502923976608,0.037588206525536225,56,531,0.09540034071550256
3,all,1,0.075,per_task,0.28700703382492065,0.05766395851969719,207,866,0.42505133470225875,0.1929170549860205,0.06050443652623489,68,857,0.07351351351351351
3,all,1,0.1,per_task,0.2889389991760254,0.05766395851969719,232,1211,0.47638603696098564,0.16077616077616078,0.0846083979598966,76,1200,0.05956112852664577
3,all,1,0.15,per_task,0.29308485984802246,0.05766395851969719,273,1910,0.5605749486652978,0.12505726065048098,0.13344511982114163,89,1898,0.04479114242576749
3,all,1,0.2,per_task,0.29676491022109985,0.05766395851969719,297,2626,0.6098562628336756,0.10160793705097503,0.18346957311534967,102,2606,0.03766617429837518
3,all,2,0.005,per_task,0.28090018033981323,0.05766395851969719,24,10,0.049281314168377825,0.7058823529411765,0.0006986655488017886,6,10,0.375
3,all,2,0.01,per_task,0.3000856339931488,0.05766395851969719,52,53,0.10677618069815195,0.49523809523809526,0.0037029274086494797,15,51,0.22727272727272727
3,all,2,0.025,per_task,0.3101009726524353,0.05766395851969719,89,226,0.18275154004106775,0.28253968253968254,0.01578984140292042,34,222,0.1328125
3,all,2,0.05,per_task,0.32119297981262207,0.05766395851969719,164,539,0.33675564681724846,0.2332859174964438,0.0376580730804164,65,535,0.10833333333333334
3,all,2,0.075,per_task,0.323146253824234,0.05766395851969719,197,876,0.40451745379876797,0.18359739049394222,0.06120310207503668,78,873,0.08201892744479496
3,all,2,0.1,per_task,0.3260502815246582,0.05766395851969719,226,1217,0.46406570841889117,0.15661815661815662,0.08502759728917766,91,1214,0.06973180076628352
3,all,2,0.15,per_task,0.3296782076358795,0.05766395851969719,261,1922,0.5359342915811088,0.119560238204306,0.13428351847970377,104,1913,0.05156172533465543
3,all,2,0.2,per_task,0.3316280245780945,0.05766395851969719,292,2631,0.5995893223819302,0.09989736572015052,0.18381890588975058,118,2618,0.04312865497076023
3,all,3,0.005,per_task,0.33285754919052124,0.05766395851969719,22,13,0.045174537987679675,0.6285714285714286,0.0009082652134423251,4,12,0.25
3,all,3,0.01,per_task,0.33746999502182007,0.05766395851969719,48,57,0.09856262833675565,0.45714285714285713,0.0039823936281701946,11,54,0.16923076923076924
3,all,3,0.025,per_task,0.34719955921173096,0.05766395851969719,101,214,0.20739219712525667,0.32063492063492066,0.014951442744358275,32,208,0.13333333333333333
3,all,3,0.05,per_task,0.35517579317092896,0.05766395851969719,160,543,0.32854209445585214,0.22759601706970128,0.03793753929993712,56,534,0.09491525423728814
3,all,3,0.075,per_task,0.3590315878391266,0.05766395851969719,180,893,0.36960985626283366,0.16775396085740912,0.06239083350799972,63,883,0.06659619450317125
3,all,3,0.1,per_task,0.3610159158706665,0.05766395851969719,200,1243,0.4106776180698152,0.1386001386001386,0.08684412771606233,71,1232,0.05448963929393707
3,all,3,0.15,per_task,0.3640899658203125,0.05766395851969719,241,1942,0.4948665297741273,0.11039853412734768,0.13568084957730733,82,1925,0.0408570004982561
3,all,3,0.2,per_task,0.36853641271591187,0.05766395851969719,281,2642,0.5770020533880903,0.09613410879233664,0.18458743799343255,110,2620,0.040293040293040296
3,all,4,0.005,per_task,0.3457310199737549,0.05766395851969719,21,14,0.043121149897330596,0.6,0.000978131768322504,6,14,0.3
3,all,4,0.01,per_task,0.35391396284103394,0.05766395851969719,45,60,0.09240246406570841,0.42857142857142855,0.004191993292810731,14,58,0.19444444444444445
3,all,4,0.025,per_task,0.36108773946762085,0.05766395851969719,98,226,0.20123203285420946,0.30246913580246915,0.01578984140292042,32,219,0.12749003984063745
3,all,4,0.05,per_task,0.36836695671081543,0.05766395851969719,147,556,0.30184804928131415,0.20910384068278806,0.03884580451337945,48,543,0.08121827411167512
3,all,4,0.075,per_task,0.37300658226013184,0.05766395851969719,172,901,0.3531827515400411,0.1602982292637465,0.06294976594704114,55,886,0.05844845908607864
3,all,4,0.1,per_task,0.37563323974609375,0.05766395851969719,194,1249,0.39835728952772076,0.13444213444213443,0.0872633270453434,65,1234,0.05003849114703618
3,all,4,0.15,per_task,0.3812967538833618,0.05766395851969719,238,1945,0.4887063655030801,0.10902427851580394,0.13589044924194787,83,1927,0.04129353233830846
3,all,4,0.2,per_task,0.3854246735572815,0.05766395851969719,265,2658,0.5441478439425051,0.09066028053369826,0.1857053028715154,102,2634,0.03728070175438596
3,all,6,0.005,per_task,0.3673393428325653,0.05766395851969719,20,12,0.04106776180698152,0.625,0.0008383986585621463,4,12,0.25
3,all,6,0.01,per_task,0.3722827583551407,0.05766395851969719,41,55,0.08418891170431211,0.4270833333333333,0.003842660518409837,8,52,0.13333333333333333
3,all,6,0.025,per_task,0.38759997487068176,0.05766395851969719,89,210,0.18275154004106775,0.2976588628762542,0.01467197652483756,30,204,0.1282051282051282
3,all,6,0.05,per_task,0.39554767310619354,0.05766395851969719,136,512,0.2792607802874743,0.20987654320987653,0.035771676098651575,43,503,0.07875457875457875
3,all,6,0.075,per_task,0.40060293674468994,0.05766395851969719,161,828,0.33059548254620125,0.16279069767441862,0.057849507440788095,50,817,0.05767012687427912
3,all,6,0.1,per_task,0.4033508896827698,0.05766395851969719,183,1148,0.3757700205338809,0.13749060856498874,0.08020680500244533,58,1138,0.048494983277591976
3,all,6,0.15,per_task,0.4078900218009949,0.05766395851969719,222,1790,0.45585215605749485,0.110337972166998,0.12506113323552015,74,1775,0.04002163331530557
3,all,6,0.2,per_task,0.4113946706056595,0.05766395851969719,254,2442,0.5215605749486653,0.09421364985163205,0.17061412701739678,101,2422,0.04003170828378914
3,back,1,0.005,per_task,0.23514220118522644,0.05766395851969719,19,9,0.039014373716632446,0.6785714285714286,0.0006287989939216097,7,9,0.4375
3,back,1,0.01,per_task,0.24806508421897888,0.05766395851969719,43,50,0.08829568788501027,0.46236559139784944,0.003493327744008943,11,48,0.1864406779661017
3,back,1,0.025,per_task,0.2647992670536041,0.05766395851969719,82,215,0.16837782340862423,0.2760942760942761,0.015021309299238455,33,212,0.1346938775510204
3,back,1,0.05,per_task,0.27768248319625854,0.05766395851969719,104,542,0.2135523613963039,0.1609907120743034,0.03786767274505694,56,538,0.09427609427609428
3,back,1,0.075,per_task,0.2810194492340088,0.05766395851969719,138,877,0.28336755646817247,0.13596059113300493,0.06127296862991686,60,869,0.06458557588805167
3,back,1,0.1,per_task,0.28295984864234924,0.05766395851969719,184,1220,0.37782340862423,0.13105413105413105,0.0852371969538182,70,1211,0.0546448087431694
3,back,1,0.15,per_task,0.28707051277160645,0.05766395851969719,194,1930,0.39835728952772076,0.09133709981167608,0.1348424509187452,76,1922,0.03803803803803804
3,back,1,0.2,per_task,0.2904844880104065,0.05766395851969719,201,2643,0.4127310061601643,0.07067510548523206,0.18465730454831272,85,2634,0.03126149319602795
3,back,2,0.005,per_task,0.2747609615325928,0.05766395851969719,17,12,0.03490759753593429,0.5862068965517241,0.0008383986585621463,5,12,0.29411764705882354
3,back,2,0.01,per_task,0.29310381412506104,0.05766395851969719,41,52,0.08418891170431211,0.44086021505376344,0.0036330608537693005,11,52,0.1746031746031746
3,back,2,0.025,per_task,0.2999643087387085,0.05766395851969719,71,226,0.1457905544147844,0.23905723905723905,0.01578984140292042,27,224,0.10756972111553785
3,back,2,0.05,per_task,0.30597513914108276,0.05766395851969719,116,549,0.23819301848049282,0.17443609022556392,0.03835673862921819,50,545,0.08403361344537816
3,back,2,0.075,per_task,0.3073776960372925,0.05766395851969719,157,887,0.32238193018480493,0.1503831417624521,0.06197163417871865,58,879,0.061899679829242264
3,back,2,0.1,per_task,0.3108227252960205,0.05766395851969719,166,1238,0.3408624229979466,0.11823361823361823,0.08649479494166143,63,1230,0.048723897911832945
3,back,2,0.15,per_task,0.31507623195648193,0.05766395851969719,173,1951,0.35523613963039014,0.08145009416195857,0.13630964857122896,70,1944,0.03475670307845084
3,back,2,0.2,per_task,0.3162029981613159,0.05766395851969719,192,2652,0.3942505133470226,0.06751054852320675,0.18528610354223432,91,2645,0.03326023391812866
