freeze_quantile,acceleration_quantile,periodicity_quantile,tp,fp,risk_recall,precision,timely_fpr,early4_risk_recall,f1
0.985,0.925,0.8,209,13,0.42915811088295686,0.9414414414414415,0.0009082652134423251,0.3059548254620123,0.5895627644569816
0.985,0.925,0.85,207,12,0.42505133470225875,0.9452054794520548,0.0008383986585621463,0.30390143737166325,0.5864022662889519
0.985,0.925,0.9,204,11,0.4188911704312115,0.9488372093023256,0.0007685321036819675,0.2997946611909651,0.5811965811965811
0.985,0.925,0.95,200,11,0.4106776180698152,0.9478672985781991,0.0007685321036819675,0.2915811088295688,0.5730659025787966
0.985,0.95,0.5,222,15,0.45585215605749485,0.9367088607594937,0.0010479983232026828,0.32238193018480493,0.6132596685082874
0.985,0.95,0.55,220,14,0.4517453798767967,0.9401709401709402,0.000978131768322504,0.3203285420944558,0.6102635228848821
0.985,0.95,0.6,219,14,0.44969199178644764,0.9399141630901288,0.000978131768322504,0.3182751540041068,0.6083333333333334
0.985,0.95,0.65,219,13,0.44969199178644764,0.9439655172413793,0.0009082652134423251,0.3182751540041068,0.6091794158553547
0.985,0.95,0.7,218,13,0.44763860369609854,0.9437229437229437,0.0009082652134423251,0.3162217659137577,0.607242339832869
0.985,0.95,0.75,212,12,0.4353182751540041,0.9464285714285714,0.0008383986585621463,0.3080082135523614,0.5963431786216596
0.985,0.95,0.8,208,12,0.4271047227926078,0.9454545454545454,0.0008383986585621463,0.2997946611909651,0.5884016973125884
0.985,0.95,0.85,206,11,0.42299794661190965,0.9493087557603687,0.0007685321036819675,0.29774127310061604,0.5852272727272727
0.985,0.95,0.9,203,11,0.41683778234086244,0.9485981308411215,0.0007685321036819675,0.29568788501026694,0.5791726105563482
0.985,0.95,0.95,200,11,0.4106776180698152,0.9478672985781991,0.0007685321036819675,0.2915811088295688,0.5730659025787966
0.985,0.975,0.5,212,12,0.4353182751540041,0.9464285714285714,0.0008383986585621463,0.2997946611909651,0.5963431786216596
0.985,0.975,0.55,210,12,0.43121149897330596,0.9459459459459459,0.0008383986585621463,0.29774127310061604,0.5923836389280678
0.985,0.975,0.6,209,12,0.42915811088295686,0.9457013574660633,0.0008383986585621463,0.29568788501026694,0.5903954802259886
0.985,0.975,0.65,209,12,0.42915811088295686,0.9457013574660633,0.0008383986585621463,0.29568788501026694,0.5903954802259886
0.985,0.975,0.7,209,12,0.42915811088295686,0.9457013574660633,0.0008383986585621463,0.29568788501026694,0.5903954802259886
0.985,0.975,0.75,206,11,0.42299794661190965,0.9493087557603687,0.0007685321036819675,0.2936344969199179,0.5852272727272727
0.985,0.975,0.8,204,11,0.4188911704312115,0.9488372093023256,0.0007685321036819675,0.2915811088295688,0.5811965811965811
0.985,0.975,0.85,203,11,0.41683778234086244,0.9485981308411215,0.0007685321036819675,0.2915811088295688,0.5791726105563482
0.985,0.975,0.9,202,11,0.41478439425051333,0.9483568075117371,0.0007685321036819675,0.2915811088295688,0.5771428571428572
0.985,0.975,0.95,200,11,0.4106776180698152,0.9478672985781991,0.0007685321036819675,0.28952772073921973,0.5730659025787966
0.99,0.7,0.5,273,40,0.5605749486652978,0.8722044728434505,0.0027946621952071545,0.4106776180698152,0.6825
0.99,0.7,0.55,266,35,0.5462012320328542,0.8837209302325582,0.00244532942080626,0.39835728952772076,0.6751269035532995
0.99,0.7,0.6,262,32,0.5379876796714579,0.891156462585034,0.0022357297561657235,0.3921971252566735,0.6709346991037132
0.99,0.7,0.65,256,26,0.5256673511293635,0.9078014184397163,0.0018165304268846503,0.3839835728952772,0.6657997399219766
0.99,0.7,0.7,245,23,0.5030800821355236,0.914179104477612,0.0016069307622441137,0.3655030800821355,0.6490066225165562
0.99,0.7,0.75,230,20,0.4722792607802875,0.92,0.0013973310976035773,0.33880903490759756,0.6241519674355496
0.99,0.7,0.8,219,16,0.44969199178644764,0.9319148936170213,0.0011178648780828617,0.3182751540041068,0.6066481994459835
0.99,0.7,0.85,208,10,0.4271047227926078,0.9541284403669725,0.0006986655488017886,0.2997946611909651,0.5900709219858156
0.99,0.7,0.9,191,4,0.3921971252566735,0.9794871794871794,0.00027946621952071543,0.27104722792607805,0.560117302052786
0.99,0.7,0.95,174,4,0.35728952772073924,0.9775280898876404,0.00027946621952071543,0.2402464065708419,0.5233082706766917
0.99,0.75,0.5,254,34,0.5215605749486653,0.8819444444444444,0.0023754628659260813,0.39630390143737165,0.6554838709677419
0.99,0.75,0.55,247,30,0.5071868583162218,0.8916967509025271,0.0020959966464053656,0.3839835728952772,0.6465968586387435
0.99,0.75,0.6,244,27,0.5010266940451745,0.9003690036900369,0.0018863969817648292,0.37782340862423,0.6437994722955145
0.99,0.75,0.65,239,22,0.49075975359342916,0.9157088122605364,0.001537064207363935,0.36960985626283366,0.6390374331550802
0.99,0.75,0.7,229,19,0.4702258726899384,0.9233870967741935,0.0013274645427233983,0.351129363449692,0.6231292517006802
0.99,0.75,0.75,214,16,0.4394250513347023,0.9304347826086956,0.0011178648780828617,0.324435318275154,0.596931659693166
0.99,0.75,0.8,204,14,0.4188911704312115,0.9357798165137615,0.000978131768322504,0.3059548254620123,0.5787234042553192
0.99,0.75,0.85,194,9,0.39835728952772076,0.9556650246305419,0.0006287989939216097,0.28952772073921973,0.5623188405797103
0.99,0.75,0.9,177,3,0.36344969199178645,0.9833333333333333,0.00020959966464053657,0.26078028747433263,0.5307346326836582
0.99,0.75,0.95,161,3,0.33059548254620125,0.9817073170731707,0.00020959966464053657,0.23203285420944558,0.49462365591397855
0.99,0.8,0.5,239,22,0.49075975359342916,0.9157088122605364,0.001537064207363935,0.3675564681724846,0.6390374331550802
0.99,0.8,0.55,234,20,0.4804928131416838,0.9212598425196851,0.0013973310976035773,0.35728952772073924,0.6315789473684211
0.99,0.8,0.6,231,18,0.47433264887063653,0.927710843373494,0.0012575979878432194,0.351129363449692,0.6277173913043478
0.99,0.8,0.65,227,15,0.46611909650924027,0.9380165289256198,0.0010479983232026828,0.34291581108829566,0.6227709190672154
0.99,0.8,0.7,217,13,0.4455852156057495,0.9434782608695652,0.0009082652134423251,0.3264887063655031,0.605299860529986
0.99,0.8,0.75,202,11,0.41478439425051333,0.9483568075117371,0.0007685321036819675,0.2997946611909651,0.5771428571428572
0.99,0.8,0.8,193,10,0.39630390143737165,0.9507389162561576,0.0006986655488017886,0.28542094455852157,0.5594202898550724
0.99,0.8,0.85,183,7,0.3757700205338809,0.9631578947368421,0.000489065884161252,0.27104722792607805,0.5406203840472673
0.99,0.8,0.9,169,3,0.3470225872689938,0.9825581395348837,0.00020959966464053657,0.24845995893223818,0.5128983308042488
0.99,0.8,0.95,154,3,0.3162217659137577,0.9808917197452229,0.00020959966464053657,0.22176591375770022,0.4782608695652174
0.99,0.85,0.5,217,16,0.4455852156057495,0.9313304721030042,0.0011178648780828617,0.32854209445585214,0.6027777777777777
0.99,0.85,0.55,212,15,0.4353182751540041,0.933920704845815,0.0010479983232026828,0.3203285420944558,0.5938375350140056
0.99,0.85,0.6,209,14,0.42915811088295686,0.9372197309417041,0.000978131768322504,0.3141683778234086,0.5887323943661971
0.99,0.85,0.65,206,12,0.42299794661190965,0.944954128440367,0.0008383986585621463,0.31211498973305957,0.5843971631205673
0.99,0.85,0.7,198,11,0.406570841889117,0.9473684210526315,0.0007685321036819675,0.29774127310061604,0.5689655172413793
0.99,0.85,0.75,187,9,0.3839835728952772,0.9540816326530612,0.0006287989939216097,0.27720739219712526,0.5475841874084919
0.99,0.85,0.8,180,9,0.36960985626283366,0.9523809523809523,0.0006287989939216097,0.2648870636550308,0.5325443786982248
0.99,0.85,0.85,174,7,0.35728952772073924,0.9613259668508287,0.000489065884161252,0.26078028747433263,0.5209580838323353
0.99,0.85,0.9,165,3,0.33880903490759756,0.9821428571428571,0.00020959966464053657,0.24435318275154005,0.5038167938931298
0.99,0.85,0.95,151,3,0.31006160164271046,0.9805194805194806,0.00020959966464053657,0.22176591375770022,0.4711388455538221
0.99,0.9,0.5,191,10,0.3921971252566735,0.9502487562189055,0.0006986655488017886,0.2874743326488706,0.555232558139535
0.99,0.9,0.55,188,9,0.3860369609856263,0.9543147208121827,0.0006287989939216097,0.28336755646817247,0.5497076023391814
0.99,0.9,0.6,187,9,0.3839835728952772,0.9540816326530612,0.0006287989939216097,0.2813141683778234,0.5475841874084919
0.99,0.9,0.65,186,7,0.38193018480492813,0.9637305699481865,0.000489065884161252,0.2813141683778234,0.5470588235294117
0.99,0.9,0.7,181,7,0.37166324435318276,0.9627659574468085,0.000489065884161252,0.27720739219712526,0.5362962962962964
0.99,0.9,0.75,173,6,0.35523613963039014,0.9664804469273743,0.00041919932928107315,0.26283367556468173,0.5195195195195196
0.99,0.9,0.8,168,6,0.34496919917864477,0.9655172413793104,0.00041919932928107315,0.25256673511293637,0.5083207261724659
0.99,0.9,0.85,165,5,0.33880903490759756,0.9705882352941176,0.0003493327744008943,0.25051334702258726,0.5022831050228311
0.99,0.9,0.9,158,3,0.324435318275154,0.9813664596273292,0.00020959966464053657,0.2402464065708419,0.48765432098765427
0.99,0.9,0.95,145,3,0.29774127310061604,0.9797297297297297,0.00020959966464053657,0.21971252566735114,0.45669291338582685
0.99,0.925,0.5,177,9,0.36344969199178645,0.9516129032258065,0.0006287989939216097,0.27720739219712526,0.5260029717682021
0.99,0.925,0.55,174,8,0.35728952772073924,0.9560439560439561,0.0005589324390414309,0.2731006160164271,0.5201793721973095
0.99,0.925,0.6,173,8,0.35523613963039014,0.9558011049723757,0.0005589324390414309,0.27104722792607805,0.5179640718562875
0.99,0.925,0.65,172,6,0.3531827515400411,0.9662921348314607,0.00041919932928107315,0.27104722792607805,0.5172932330827068
0.99,0.925,0.7,170,6,0.3490759753593429,0.9659090909090909,0.00041919932928107315,0.2669404517453799,0.5128205128205129
0.99,0.925,0.75,164,5,0.33675564681724846,0.9704142011834319,0.0003493327744008943,0.25667351129363447,0.5
0.99,0.925,0.8,159,5,0.3264887063655031,0.9695121951219512,0.0003493327744008943,0.2464065708418891,0.48847926267281105
0.99,0.925,0.85,156,4,0.3203285420944558,0.975,0.00027946621952071543,0.24435318275154005,0.4822256568778979
0.99,0.925,0.9,152,3,0.31211498973305957,0.9806451612903225,0.00020959966464053657,0.23819301848049282,0.47352024922118385
0.99,0.925,0.95,142,3,0.2915811088295688,0.9793103448275862,0.00020959966464053657,0.21971252566735114,0.4493670886075949
0.99,0.95,0.5,171,7,0.351129363449692,0.9606741573033708,0.000489065884161252,0.26283367556468173,0.5142857142857142
0.99,0.95,0.55,169,6,0.3470225872689938,0.9657142857142857,0.00041919932928107315,0.26078028747433263,0.5105740181268882
0.99,0.95,0.6,168,6,0.34496919917864477,0.9655172413793104,0.00041919932928107315,0.2587268993839836,0.5083207261724659
0.99,0.95,0.65,168,5,0.34496919917864477,0.9710982658959537,0.0003493327744008943,0.2587268993839836,0.509090909090909
0.99,0.95,0.7,166,5,0.3408624229979466,0.9707602339181286,0.0003493327744008943,0.2546201232032854,0.5045592705167173
0.99,0.95,0.75,160,4,0.32854209445585214,0.975609756097561,0.00027946621952071543,0.2464065708418891,0.4915514592933948
0.99,0.95,0.8,156,4,0.3203285420944558,0.975,0.00027946621952071543,0.23819301848049282,0.4822256568778979
0.99,0.95,0.85,154,3,0.3162217659137577,0.9808917197452229,0.00020959966464053657,0.23613963039014374,0.4782608695652174
0.99,0.95,0.9,150,3,0.3080082135523614,0.9803921568627451,0.00020959966464053657,0.23203285420944558,0.46875000000000006
0.99,0.95,0.95,142,3,0.2915811088295688,0.9793103448275862,0.00020959966464053657,0.21971252566735114,0.4493670886075949
0.99,0.975,0.5,154,4,0.3162217659137577,0.9746835443037974,0.00027946621952071543,0.22792607802874743,0.47751937984496123
0.99,0.975,0.55,152,4,0.31211498973305957,0.9743589743589743,0.00027946621952071543,0.22587268993839835,0.4727838258164852
0.99,0.975,0.6,151,4,0.31006160164271046,0.9741935483870968,0.00027946621952071543,0.22381930184804927,0.47040498442367606
0.99,0.975,0.65,151,4,0.31006160164271046,0.9741935483870968,0.00027946621952071543,0.22381930184804927,0.47040498442367606
0.99,0.975,0.7,150,4,0.3080082135523614,0.974025974025974,0.00027946621952071543,0.22176591375770022,0.46801872074882994
0.99,0.975,0.75,147,3,0.30184804928131415,0.98,0.00020959966464053657,0.21971252566735114,0.46153846153846145
0.99,0.975,0.8,145,3,0.29774127310061604,0.9797297297297297,0.00020959966464053657,0.21765913757700206,0.45669291338582685
0.99,0.975,0.85,144,3,0.29568788501026694,0.9795918367346939,0.00020959966464053657,0.21765913757700206,0.4542586750788643
0.99,0.975,0.9,143,3,0.2936344969199179,0.9794520547945206,0.00020959966464053657,0.21765913757700206,0.45181674565560825
0.99,0.975,0.95,140,3,0.2874743326488706,0.9790209790209791,0.00020959966464053657,0.2135523613963039,0.4444444444444444
0.995,0.7,0.5,220,39,0.4517453798767967,0.8494208494208494,0.0027247956403269754,0.3408624229979466,0.5898123324396783
0.995,0.7,0.55,212,34,0.4353182751540041,0.8617886178861789,0.0023754628659260813,0.3264887063655031,0.5784447476125512
0.995,0.7,0.6,207,31,0.42505133470225875,0.8697478991596639,0.0021658632012855447,0.3182751540041068,0.5710344827586207
0.995,0.7,0.65,201,25,0.4127310061601643,0.8893805309734514,0.0017466638720044715,0.31006160164271046,0.5638148667601683
0.995,0.7,0.7,190,22,0.39014373716632444,0.8962264150943396,0.001537064207363935,0.2915811088295688,0.5436337625178826
0.995,0.7,0.75,175,19,0.3593429158110883,0.9020618556701031,0.0013274645427233983,0.2648870636550308,0.5139500734214391
0.995,0.7,0.8,164,15,0.33675564681724846,0.9162011173184358,0.0010479983232026828,0.24435318275154005,0.49249249249249255
0.995,0.7,0.85,152,9,0.31211498973305957,0.9440993788819876,0.0006287989939216097,0.22587268993839835,0.4691358024691359
0.995,0.7,0.9,135,3,0.27720739219712526,0.9782608695652174,0.00020959966464053657,0.1971252566735113,0.43199999999999994
0.995,0.7,0.95,116,3,0.23819301848049282,0.9747899159663865,0.00020959966464053657,0.16427104722792607,0.3828382838283828
0.995,0.75,0.5,200,33,0.4106776180698152,0.8583690987124464,0.002305596311045902,0.3264887063655031,0.5555555555555556
0.995,0.75,0.55,192,29,0.3942505133470226,0.8687782805429864,0.002026130091525187,0.31211498973305957,0.5423728813559322
0.995,0.75,0.6,188,26,0.3860369609856263,0.8785046728971962,0.0018165304268846503,0.30390143737166325,0.5363766048502139
0.995,0.75,0.65,183,21,0.3757700205338809,0.8970588235294118,0.001467197652483756,0.29568788501026694,0.5296671490593343
0.995,0.75,0.7,173,18,0.35523613963039014,0.9057591623036649,0.0012575979878432194,0.27720739219712526,0.5103244837758112
0.995,0.75,0.75,158,15,0.324435318275154,0.9132947976878613,0.0010479983232026828,0.25051334702258726,0.47878787878787876
0.995,0.75,0.8,148,13,0.30390143737166325,0.9192546583850931,0.0009082652134423251,0.23203285420944558,0.4567901234567901
0.995,0.75,0.85,138,8,0.28336755646817247,0.9452054794520548,0.0005589324390414309,0.21560574948665298,0.4360189573459716
0.995,0.75,0.9,121,2,0.24845995893223818,0.983739837398374,0.00013973310976035772,0.1868583162217659,0.39672131147540984
0.995,0.75,0.95,103,2,0.21149897330595482,0.9809523809523809,0.00013973310976035772,0.15605749486652978,0.34797297297297297
0.995,0.8,0.5,185,21,0.3798767967145791,0.8980582524271845,0.001467197652483756,0.29568788501026694,0.5339105339105339
0.995,0.8,0.55,179,19,0.3675564681724846,0.9040404040404041,0.0013274645427233983,0.28336755646817247,0.5226277372262773
0.995,0.8,0.6,175,17,0.3593429158110883,0.9114583333333334,0.0011877314329630407,0.27720739219712526,0.5154639175257733
0.995,0.8,0.65,171,14,0.351129363449692,0.9243243243243243,0.000978131768322504,0.26899383983572894,0.5089285714285714
0.995,0.8,0.7,161,12,0.33059548254620125,0.930635838150289,0.0008383986585621463,0.25256673511293637,0.4878787878787879
0.995,0.8,0.75,146,10,0.2997946611909651,0.9358974358974359,0.0006986655488017886,0.22587268993839835,0.4541213063763608
0.995,0.8,0.8,137,9,0.2813141683778234,0.9383561643835616,0.0006287989939216097,0.21149897330595482,0.4328593996840443
0.995,0.8,0.85,127,6,0.26078028747433263,0.9548872180451128,0.00041919932928107315,0.1971252566735113,0.4096774193548387
0.995,0.8,0.9,113,2,0.23203285420944558,0.9826086956521739,0.00013973310976035772,0.17453798767967146,0.3754152823920266
0.995,0.8,0.95,96,2,0.1971252566735113,0.9795918367346939,0.00013973310976035772,0.1457905544147844,0.3282051282051282
0.995,0.85,0.5,159,15,0.3264887063655031,0.9137931034482759,0.0010479983232026828,0.2546201232032854,0.4810892586989409
0.995,0.85,0.55,153,14,0.3141683778234086,0.9161676646706587,0.000978131768322504,0.24435318275154005,0.46788990825688076
0.995,0.85,0.6,150,13,0.3080082135523614,0.9202453987730062,0.0009082652134423251,0.23819301848049282,0.46153846153846156
0.995,0.85,0.65,147,11,0.30184804928131415,0.930379746835443,0.0007685321036819675,0.23613963039014374,0.45581395348837206
0.995,0.85,0.7,139,10,0.28542094455852157,0.9328859060402684,0.0006986655488017886,0.22176591375770022,0.4371069182389937
0.995,0.85,0.75,128,8,0.26283367556468173,0.9411764705882353,0.0005589324390414309,0.20123203285420946,0.41091492776886035
0.995,0.85,0.8,121,8,0.24845995893223818,0.937984496124031,0.0005589324390414309,0.188911704312115,0.39285714285714285
0.995,0.85,0.85,115,6,0.23613963039014374,0.9504132231404959,0.00041919932928107315,0.18480492813141683,0.3782894736842105
0.995,0.85,0.9,106,2,0.21765913757700206,0.9814814814814815,0.00013973310976035772,0.16837782340862423,0.3563025210084034
0.995,0.85,0.95,91,2,0.1868583162217659,0.978494623655914,0.00013973310976035772,0.1457905544147844,0.3137931034482759
0.995,0.9,0.5,131,9,0.26899383983572894,0.9357142857142857,0.0006287989939216097,0.21149897330595482,0.41786283891547044
0.995,0.9,0.55,127,8,0.26078028747433263,0.9407407407407408,0.0005589324390414309,0.2053388090349076,0.4083601286173633
0.995,0.9,0.6,126,8,0.2587268993839836,0.9402985074626866,0.0005589324390414309,0.2032854209445585,0.4057971014492754
0.995,0.9,0.65,125,6,0.25667351129363447,0.9541984732824428,0.00041919932928107315,0.2032854209445585,0.4045307443365696
0.995,0.9,0.7,120,6,0.2464065708418891,0.9523809523809523,0.00041919932928107315,0.19917864476386038,0.3915171288743883
0.995,0.9,0.75,112,5,0.2299794661190965,0.9572649572649573,0.0003493327744008943,0.18480492813141683,0.3708609271523179
0.995,0.9,0.8,107,5,0.21971252566735114,0.9553571428571429,0.0003493327744008943,0.17453798767967146,0.35726210350584303
0.995,0.9,0.85,104,4,0.2135523613963039,0.9629629629629629,0.00027946621952071543,0.17248459958932238,0.3495798319327731
0.995,0.9,0.9,97,2,0.19917864476386038,0.9797979797979798,0.00013973310976035772,0.162217659137577,0.33105802047781574
0.995,0.9,0.95,83,2,0.1704312114989733,0.9764705882352941,0.00013973310976035772,0.14168377823408623,0.2902097902097902
0.995,0.925,0.5,116,8,0.23819301848049282,0.9354838709677419,0.0005589324390414309,0.19917864476386038,0.37970540098199673
0.995,0.925,0.55,113,7,0.23203285420944558,0.9416666666666667,0.000489065884161252,0.19507186858316222,0.3723228995057661
0.995,0.925,0.6,112,7,0.2299794661190965,0.9411764705882353,0.000489065884161252,0.19301848049281314,0.36963696369636956
0.995,0.925,0.65,111,5,0.22792607802874743,0.9568965517241379,0.0003493327744008943,0.19301848049281314,0.36815920398009944
0.995,0.925,0.7,109,5,0.22381930184804927,0.956140350877193,0.0003493327744008943,0.188911704312115,0.36272878535773706
0.995,0.925,0.75,103,4,0.21149897330595482,0.9626168224299065,0.00027946621952071543,0.17864476386036962,0.3468013468013468
0.995,0.925,0.8,98,4,0.20123203285420946,0.9607843137254902,0.00027946621952071543,0.16837782340862423,0.33276740237691005
0.995,0.925,0.85,95,3,0.19507186858316222,0.9693877551020408,0.00020959966464053657,0.16632443531827515,0.3247863247863248
0.995,0.925,0.9,91,2,0.1868583162217659,0.978494623655914,0.00013973310976035772,0.1601642710472279,0.3137931034482759
0.995,0.925,0.95,80,2,0.16427104722792607,0.975609756097561,0.00013973310976035772,0.14168377823408623,0.28119507908611596
0.995,0.95,0.5,110,6,0.22587268993839835,0.9482758620689655,0.00041919932928107315,0.18480492813141683,0.3648424543946932
0.995,0.95,0.55,108,5,0.22176591375770022,0.9557522123893806,0.0003493327744008943,0.18275154004106775,0.36
0.995,0.95,0.6,107,5,0.21971252566735114,0.9553571428571429,0.0003493327744008943,0.1806981519507187,0.35726210350584303
0.995,0.95,0.65,107,4,0.21971252566735114,0.963963963963964,0.00027946621952071543,0.1806981519507187,0.35785953177257523
0.995,0.95,0.7,105,4,0.21560574948665298,0.963302752293578,0.00027946621952071543,0.17659137577002054,0.3523489932885906
0.995,0.95,0.75,99,3,0.2032854209445585,0.9705882352941176,0.00020959966464053657,0.16837782340862423,0.33616298811544987
0.995,0.95,0.8,95,3,0.19507186858316222,0.9693877551020408,0.00020959966464053657,0.1601642710472279,0.3247863247863248
0.995,0.95,0.85,93,2,0.19096509240246407,0.9789473684210527,0.00013973310976035772,0.15811088295687886,0.3195876288659794
0.995,0.95,0.9,89,2,0.18275154004106775,0.978021978021978,0.00013973310976035772,0.1540041067761807,0.3079584775086506
0.995,0.95,0.95,80,2,0.16427104722792607,0.975609756097561,0.00013973310976035772,0.14168377823408623,0.28119507908611596
0.995,0.975,0.5,92,3,0.188911704312115,0.968421052631579,0.00020959966464053657,0.14989733059548255,0.3161512027491409
0.995,0.975,0.55,90,3,0.18480492813141683,0.967741935483871,0.00020959966464053657,0.14784394250513347,0.3103448275862069
0.995,0.975,0.6,89,3,0.18275154004106775,0.967391304347826,0.00020959966464053657,0.1457905544147844,0.307426597582038
0.995,0.975,0.65,89,3,0.18275154004106775,0.967391304347826,0.00020959966464053657,0.1457905544147844,0.307426597582038
0.995,0.975,0.7,88,3,0.1806981519507187,0.967032967032967,0.00020959966464053657,0.1437371663244353,0.3044982698961938
0.995,0.975,0.75,85,2,0.17453798767967146,0.9770114942528736,0.00013973310976035772,0.14168377823408623,0.29616724738675954
0.995,0.975,0.8,83,2,0.1704312114989733,0.9764705882352941,0.00013973310976035772,0.13963039014373715,0.2902097902097902
0.995,0.975,0.85,82,2,0.16837782340862423,0.9761904761904762,0.00013973310976035772,0.13963039014373715,0.287215411558669
0.995,0.975,0.9,81,2,0.16632443531827515,0.9759036144578314,0.00013973310976035772,0.13963039014373715,0.28421052631578947
0.995,0.975,0.95,78,2,0.1601642710472279,0.975,0.00013973310976035772,0.13552361396303902,0.2751322751322751
