query,budget_per_head,group,family,selector,n_selected,trap_tp,trap_pos,loop_tp,loop_pos,static_tp,static_pos
34,4,36,soft,single_mobility_matched_soft,7,0,0,0,0,0,0
34,4,36,hard_diagnostic,loop_hard_diagnostic_topk,4,0,0,0,0,0,0
34,4,36,hard_diagnostic,static_hard_diagnostic_topk,4,0,0,0,0,0,0
34,4,36,hard_diagnostic,double_hard_diagnostic_union,7,0,0,0,0,0,0
34,4,36,hard_diagnostic,double_hard_diagnostic_max_topk,4,0,0,0,0,0,0
34,4,36,hard_diagnostic,single_hard_diagnostic_mean_topk,4,0,0,0,0,0,0
34,4,36,hard_diagnostic,single_mobility_topk_hard_diagnostic,4,0,0,0,0,0,0
34,4,36,hard_diagnostic,double_hard_diagnostic_max_matched,7,0,0,0,0,0,0
34,4,36,hard_diagnostic,single_hard_diagnostic_mean_matched,7,0,0,0,0,0,0
34,4,36,hard_diagnostic,single_mobility_matched_hard_diagnostic,7,0,0,0,0,0,0
34,4,39,soft,loop_soft_topk,4,2,26,1,5,1,21
34,4,39,soft,static_soft_topk,4,4,26,0,5,4,21
34,4,39,soft,double_soft_union,8,6,26,1,5,5,21
34,4,39,soft,double_soft_max_topk,4,2,26,1,5,1,21
34,4,39,soft,single_soft_mean_topk,4,2,26,0,5,2,21
34,4,39,soft,single_mobility_topk_soft,4,4,26,0,5,4,21
34,4,39,soft,double_soft_max_matched,8,6,26,3,5,3,21
34,4,39,soft,single_soft_mean_matched,8,6,26,1,5,5,21
34,4,39,soft,single_mobility_matched_soft,8,7,26,0,5,7,21
34,4,39,hard_diagnostic,loop_hard_diagnostic_topk,4,3,26,1,5,2,21
34,4,39,hard_diagnostic,static_hard_diagnostic_topk,4,3,26,0,5,3,21
34,4,39,hard_diagnostic,double_hard_diagnostic_union,8,6,26,1,5,5,21
34,4,39,hard_diagnostic,double_hard_diagnostic_max_topk,4,3,26,1,5,2,21
34,4,39,hard_diagnostic,single_hard_diagnostic_mean_topk,4,4,26,0,5,4,21
34,4,39,hard_diagnostic,single_mobility_topk_hard_diagnostic,4,4,26,0,5,4,21
34,4,39,hard_diagnostic,double_hard_diagnostic_max_matched,8,7,26,2,5,5,21
34,4,39,hard_diagnostic,single_hard_diagnostic_mean_matched,8,7,26,2,5,5,21
34,4,39,hard_diagnostic,single_mobility_matched_hard_diagnostic,8,7,26,0,5,7,21
34,4,42,soft,loop_soft_topk,4,3,16,3,8,0,8
34,4,42,soft,static_soft_topk,4,4,16,0,8,4,8
34,4,42,soft,double_soft_union,8,7,16,3,8,4,8
34,4,42,soft,double_soft_max_topk,4,4,16,3,8,1,8
34,4,42,soft,single_soft_mean_topk,4,4,16,1,8,3,8
34,4,42,soft,single_mobility_topk_soft,4,4,16,1,8,3,8
34,4,42,soft,double_soft_max_matched,8,6,16,3,8,3,8
34,4,42,soft,single_soft_mean_matched,8,8,16,4,8,4,8
34,4,42,soft,single_mobility_matched_soft,8,7,16,1,8,6,8
34,4,42,hard_diagnostic,loop_hard_diagnostic_topk,4,2,16,2,8,0,8
34,4,42,hard_diagnostic,static_hard_diagnostic_topk,4,3,16,0,8,3,8
34,4,42,hard_diagnostic,double_hard_diagnostic_union,8,5,16,2,8,3,8
34,4,42,hard_diagnostic,double_hard_diagnostic_max_topk,4,2,16,2,8,0,8
34,4,42,hard_diagnostic,single_hard_diagnostic_mean_topk,4,0,16,0,8,0,8
34,4,42,hard_diagnostic,single_mobility_topk_hard_diagnostic,4,4,16,1,8,3,8
34,4,42,hard_diagnostic,double_hard_diagnostic_max_matched,8,3,16,3,8,0,8
34,4,42,hard_diagnostic,single_hard_diagnostic_mean_matched,8,3,16,2,8,1,8
34,4,42,hard_diagnostic,single_mobility_matched_hard_diagnostic,8,7,16,1,8,6,8
34,4,46,soft,loop_soft_topk,4,0,0,0,0,0,0
34,4,46,soft,static_soft_topk,4,0,0,0,0,0,0
34,4,46,soft,double_soft_union,8,0,0,0,0,0,0
34,4,46,soft,double_soft_max_topk,4,0,0,0,0,0,0
34,4,46,soft,single_soft_mean_topk,4,0,0,0,0,0,0
34,4,46,soft,single_mobility_topk_soft,4,0,0,0,0,0,0
34,4,46,soft,double_soft_max_matched,8,0,0,0,0,0,0
34,4,46,soft,single_soft_mean_matched,8,0,0,0,0,0,0
34,4,46,soft,single_mobility_matched_soft,8,0,0,0,0,0,0
34,4,46,hard_diagnostic,loop_hard_diagnostic_topk,4,0,0,0,0,0,0
34,4,46,hard_diagnostic,static_hard_diagnostic_topk,4,0,0,0,0,0,0
34,4,46,hard_diagnostic,double_hard_diagnostic_union,7,0,0,0,0,0,0
34,4,46,hard_diagnostic,double_hard_diagnostic_max_topk,4,0,0,0,0,0,0
34,4,46,hard_diagnostic,single_hard_diagnostic_mean_topk,4,0,0,0,0,0,0
34,4,46,hard_diagnostic,single_mobility_topk_hard_diagnostic,4,0,0,0,0,0,0
34,4,46,hard_diagnostic,double_hard_diagnostic_max_matched,7,0,0,0,0,0,0
34,4,46,hard_diagnostic,single_hard_diagnostic_mean_matched,7,0,0,0,0,0,0
34,4,46,hard_diagnostic,single_mobility_matched_hard_diagnostic,7,0,0,0,0,0,0
34,4,49,soft,loop_soft_topk,4,4,32,0,0,4,32
34,4,49,soft,static_soft_topk,4,4,32,0,0,4,32
34,4,49,soft,double_soft_union,7,7,32,0,0,7,32
34,4,49,soft,double_soft_max_topk,4,4,32,0,0,4,32
34,4,49,soft,single_soft_mean_topk,4,4,32,0,0,4,32
34,4,49,soft,single_mobility_topk_soft,4,4,32,0,0,4,32
34,4,49,soft,double_soft_max_matched,7,7,32,0,0,7,32
34,4,49,soft,single_soft_mean_matched,7,7,32,0,0,7,32
34,4,49,soft,single_mobility_matched_soft,7,7,32,0,0,7,32
34,4,49,hard_diagnostic,loop_hard_diagnostic_topk,4,4,32,0,0,4,32
34,4,49,hard_diagnostic,static_hard_diagnostic_topk,4,4,32,0,0,4,32
34,4,49,hard_diagnostic,double_hard_diagnostic_union,6,6,32,0,0,6,32
34,4,49,hard_diagnostic,double_hard_diagnostic_max_topk,4,4,32,0,0,4,32
34,4,49,hard_diagnostic,single_hard_diagnostic_mean_topk,4,4,32,0,0,4,32
34,4,49,hard_diagnostic,single_mobility_topk_hard_diagnostic,4,4,32,0,0,4,32
34,4,49,hard_diagnostic,double_hard_diagnostic_max_matched,6,6,32,0,0,6,32
34,4,49,hard_diagnostic,single_hard_diagnostic_mean_matched,6,6,32,0,0,6,32
34,4,49,hard_diagnostic,single_mobility_matched_hard_diagnostic,6,6,32,0,0,6,32
34,8,0,soft,loop_soft_topk,8,3,17,1,4,2,13
34,8,0,soft,static_soft_topk,8,8,17,0,4,8,13
34,8,0,soft,double_soft_union,16,11,17,1,4,10,13
34,8,0,soft,double_soft_max_topk,8,5,17,1,4,4,13
34,8,0,soft,single_soft_mean_topk,8,6,17,0,4,6,13
34,8,0,soft,single_mobility_topk_soft,8,8,17,0,4,8,13
34,8,0,soft,double_soft_max_matched,16,9,17,1,4,8,13
34,8,0,soft,single_soft_mean_matched,16,12,17,2,4,10,13
34,8,0,soft,single_mobility_matched_soft,16,12,17,0,4,12,13
34,8,0,hard_diagnostic,loop_hard_diagnostic_topk,8,5,17,2,4,3,13
34,8,0,hard_diagnostic,static_hard_diagnostic_topk,8,5,17,1,4,4,13
34,8,0,hard_diagnostic,double_hard_diagnostic_union,16,10,17,3,4,7,13
34,8,0,hard_diagnostic,double_hard_diagnostic_max_topk,8,5,17,2,4,3,13
34,8,0,hard_diagnostic,single_hard_diagnostic_mean_topk,8,6,17,1,4,5,13
34,8,0,hard_diagnostic,single_mobility_topk_hard_diagnostic,8,8,17,0,4,8,13
34,8,0,hard_diagnostic,double_hard_diagnostic_max_matched,16,9,17,2,4,7,13
34,8,0,hard_diagnostic,single_hard_diagnostic_mean_matched,16,11,17,4,4,7,13
34,8,0,hard_diagnostic,single_mobility_matched_hard_diagnostic,16,12,17,0,4,12,13
34,8,3,soft,loop_soft_topk,8,6,25,5,10,1,18
34,8,3,soft,static_soft_topk,8,8,25,0,10,8,18
34,8,3,soft,double_soft_union,15,13,25,5,10,8,18
34,8,3,soft,double_soft_max_topk,8,6,25,5,10,1,18
34,8,3,soft,single_soft_mean_topk,8,7,25,2,10,5,18
34,8,3,soft,single_mobility_topk_soft,8,8,25,2,10,7,18
34,8,3,soft,double_soft_max_matched,15,12,25,7,10,6,18
34,8,3,soft,single_soft_mean_matched,15,12,25,3,10,9,18
34,8,3,soft,single_mobility_matched_soft,15,14,25,3,10,13,18
34,8,3,hard_diagnostic,loop_hard_diagnostic_topk,8,6,25,5,10,1,18
34,8,3,hard_diagnostic,static_hard_diagnostic_topk,8,7,25,1,10,7,18
34,8,3,hard_diagnostic,double_hard_diagnostic_union,15,12,25,6,10,7,18
34,8,3,hard_diagnostic,double_hard_diagnostic_max_topk,8,6,25,5,10,1,18
34,8,3,hard_diagnostic,single_hard_diagnostic_mean_topk,8,7,25,4,10,3,18
34,8,3,hard_diagnostic,single_mobility_topk_hard_diagnostic,8,8,25,2,10,7,18
34,8,3,hard_diagnostic,double_hard_diagnostic_max_matched,15,13,25,8,10,7,18
34,8,3,hard_diagnostic,single_hard_diagnostic_mean_matched,15,13,25,7,10,7,18
34,8,3,hard_diagnostic,single_mobility_matched_hard_diagnostic,15,14,25,3,10,13,18
34,8,7,soft,loop_soft_topk,8,2,3,2,3,0,1
34,8,7,soft,static_soft_topk,8,1,3,1,3,1,1
34,8,7,soft,double_soft_union,15,3,3,3,3,1,1
34,8,7,soft,double_soft_max_topk,8,3,3,3,3,1,1
34,8,7,soft,single_soft_mean_topk,8,1,3,1,3,0,1
34,8,7,soft,single_mobility_topk_soft,8,3,3,3,3,1,1
34,8,7,soft,double_soft_max_matched,15,3,3,3,3,1,1
34,8,7,soft,single_soft_mean_matched,15,3,3,3,3,1,1
34,8,7,soft,single_mobility_matched_soft,15,3,3,3,3,1,1
34,8,7,hard_diagnostic,loop_hard_diagnostic_topk,8,2,3,2,3,0,1
34,8,7,hard_diagnostic,static_hard_diagnostic_topk,8,1,3,1,3,0,1
34,8,7,hard_diagnostic,double_hard_diagnostic_union,14,2,3,2,3,0,1
34,8,7,hard_diagnostic,double_hard_diagnostic_max_topk,8,2,3,2,3,0,1
34,8,7,hard_diagnostic,single_hard_diagnostic_mean_topk,8,1,3,1,3,0,1
34,8,7,hard_diagnostic,single_mobility_topk_hard_diagnostic,8,3,3,3,3,1,1
34,8,7,hard_diagnostic,double_hard_diagnostic_max_matched,14,2,3,2,3,0,1
34,8,7,hard_diagnostic,single_hard_diagnostic_mean_matched,14,1,3,1,3,0,1
34,8,7,hard_diagnostic,single_mobility_matched_hard_diagnostic,14,3,3,3,3,1,1
34,8,10,soft,loop_soft_topk,8,8,22,8,17,0,7
34,8,10,soft,static_soft_topk,8,8,22,3,17,7,7
34,8,10,soft,double_soft_union,15,15,22,10,17,7,7
34,8,10,soft,double_soft_max_topk,8,8,22,8,17,0,7
34,8,10,soft,single_soft_mean_topk,8,8,22,7,17,1,7
34,8,10,soft,single_mobility_topk_soft,8,8,22,3,17,7,7
34,8,10,soft,double_soft_max_matched,15,14,22,11,17,3,7
34,8,10,soft,single_soft_mean_matched,15,14,22,12,17,3,7
34,8,10,soft,single_mobility_matched_soft,15,8,22,3,17,7,7
34,8,10,hard_diagnostic,loop_hard_diagnostic_topk,8,6,22,6,17,0,7
34,8,10,hard_diagnostic,static_hard_diagnostic_topk,8,8,22,5,17,5,7
34,8,10,hard_diagnostic,double_hard_diagnostic_union,15,13,22,10,17,5,7
34,8,10,hard_diagnostic,double_hard_diagnostic_max_topk,8,7,22,7,17,1,7
34,8,10,hard_diagnostic,single_hard_diagnostic_mean_topk,8,7,22,6,17,2,7
34,8,10,hard_diagnostic,single_mobility_topk_hard_diagnostic,8,8,22,3,17,7,7
34,8,10,hard_diagnostic,double_hard_diagnostic_max_matched,15,13,22,10,17,5,7
34,8,10,hard_diagnostic,single_hard_diagnostic_mean_matched,15,10,22,8,17,4,7
34,8,10,hard_diagnostic,single_mobility_matched_hard_diagnostic,15,8,22,3,17,7,7
34,8,13,soft,loop_soft_topk,8,4,23,0,0,4,23
34,8,13,soft,static_soft_topk,8,7,23,0,0,7,23
34,8,13,soft,double_soft_union,15,10,23,0,0,10,23
34,8,13,soft,double_soft_max_topk,8,4,23,0,0,4,23
34,8,13,soft,single_soft_mean_topk,8,5,23,0,0,5,23
34,8,13,soft,single_mobility_topk_soft,8,8,23,0,0,8,23
34,8,13,soft,double_soft_max_matched,15,9,23,0,0,9,23
34,8,13,soft,single_soft_mean_matched,15,12,23,0,0,12,23
34,8,13,soft,single_mobility_matched_soft,15,15,23,0,0,15,23
34,8,13,hard_diagnostic,loop_hard_diagnostic_topk,8,5,23,0,0,5,23
34,8,13,hard_diagnostic,static_hard_diagnostic_topk,8,7,23,0,0,7,23
34,8,13,hard_diagnostic,double_hard_diagnostic_union,12,9,23,0,0,9,23
34,8,13,hard_diagnostic,double_hard_diagnostic_max_topk,8,5,23,0,0,5,23
34,8,13,hard_diagnostic,single_hard_diagnostic_mean_topk,8,7,23,0,0,7,23
34,8,13,hard_diagnostic,single_mobility_topk_hard_diagnostic,8,8,23,0,0,8,23
34,8,13,hard_diagnostic,double_hard_diagnostic_max_matched,12,8,23,0,0,8,23
34,8,13,hard_diagnostic,single_hard_diagnostic_mean_matched,12,9,23,0,0,9,23
34,8,13,hard_diagnostic,single_mobility_matched_hard_diagnostic,12,12,23,0,0,12,23
34,8,16,soft,loop_soft_topk,8,0,3,0,1,0,3
34,8,16,soft,static_soft_topk,8,3,3,1,1,3,3
34,8,16,soft,double_soft_union,15,3,3,1,1,3,3
34,8,16,soft,double_soft_max_topk,8,0,3,0,1,0,3
34,8,16,soft,single_soft_mean_topk,8,0,3,0,1,0,3
34,8,16,soft,single_mobility_topk_soft,8,3,3,1,1,3,3
34,8,16,soft,double_soft_max_matched,15,3,3,1,1,3,3
34,8,16,soft,single_soft_mean_matched,15,0,3,0,1,0,3
34,8,16,soft,single_mobility_matched_soft,15,3,3,1,1,3,3
34,8,16,hard_diagnostic,loop_hard_diagnostic_topk,8,0,3,0,1,0,3
34,8,16,hard_diagnostic,static_hard_diagnostic_topk,8,1,3,1,1,1,3
34,8,16,hard_diagnostic,double_hard_diagnostic_union,13,1,3,1,1,1,3
34,8,16,hard_diagnostic,double_hard_diagnostic_max_topk,8,0,3,0,1,0,3
34,8,16,hard_diagnostic,single_hard_diagnostic_mean_topk,8,0,3,0,1,0,3
34,8,16,hard_diagnostic,single_mobility_topk_hard_diagnostic,8,3,3,1,1,3,3
34,8,16,hard_diagnostic,double_hard_diagnostic_max_matched,13,0,3,0,1,0,3
34,8,16,hard_diagnostic,single_hard_diagnostic_mean_matched,13,0,3,0,1,0,3
34,8,16,hard_diagnostic,single_mobility_matched_hard_diagnostic,13,3,3,1,1,3,3
34,8,20,soft,loop_soft_topk,8,2,2,2,2,0,0
34,8,20,soft,static_soft_topk,8,0,2,0,2,0,0
34,8,20,soft,double_soft_union,15,2,2,2,2,0,0
34,8,20,soft,double_soft_max_topk,8,2,2,2,2,0,0
34,8,20,soft,single_soft_mean_topk,8,0,2,0,2,0,0
34,8,20,soft,single_mobility_topk_soft,8,0,2,0,2,0,0
34,8,20,soft,double_soft_max_matched,15,2,2,2,2,0,0
34,8,20,soft,single_soft_mean_matched,15,2,2,2,2,0,0
34,8,20,soft,single_mobility_matched_soft,15,0,2,0,2,0,0
34,8,20,hard_diagnostic,loop_hard_diagnostic_topk,8,2,2,2,2,0,0
34,8,20,hard_diagnostic,static_hard_diagnostic_topk,8,1,2,1,2,0,0
34,8,20,hard_diagnostic,double_hard_diagnostic_union,14,2,2,2,2,0,0
34,8,20,hard_diagnostic,double_hard_diagnostic_max_topk,8,2,2,2,2,0,0
34,8,20,hard_diagnostic,single_hard_diagnostic_mean_topk,8,1,2,1,2,0,0
34,8,20,hard_diagnostic,single_mobility_topk_hard_diagnostic,8,0,2,0,2,0,0
34,8,20,hard_diagnostic,double_hard_diagnostic_max_matched,14,2,2,2,2,0,0
34,8,20,hard_diagnostic,single_hard_diagnostic_mean_matched,14,2,2,2,2,0,0
34,8,20,hard_diagnostic,single_mobility_matched_hard_diagnostic,14,0,2,0,2,0,0
34,8,23,soft,loop_soft_topk,8,0,1,0,1,0,1
34,8,23,soft,static_soft_topk,8,1,1,1,1,1,1
34,8,23,soft,double_soft_union,13,1,1,1,1,1,1
34,8,23,soft,double_soft_max_topk,8,0,1,0,1,0,1
34,8,23,soft,single_soft_mean_topk,8,0,1,0,1,0,1
34,8,23,soft,single_mobility_topk_soft,8,1,1,1,1,1,1
34,8,23,soft,double_soft_max_matched,13,0,1,0,1,0,1
34,8,23,soft,single_soft_mean_matched,13,1,1,1,1,1,1
34,8,23,soft,single_mobility_matched_soft,13,1,1,1,1,1,1
34,8,23,hard_diagnostic,loop_hard_diagnostic_topk,8,0,1,0,1,0,1
34,8,23,hard_diagnostic,static_hard_diagnostic_topk,8,1,1,1,1,1,1
34,8,23,hard_diagnostic,double_hard_diagnostic_union,13,1,1,1,1,1,1
34,8,23,hard_diagnostic,double_hard_diagnostic_max_topk,8,0,1,0,1,0,1
34,8,23,hard_diagnostic,single_hard_diagnostic_mean_topk,8,0,1,0,1,0,1
34,8,23,hard_diagnostic,single_mobility_topk_hard_diagnostic,8,1,1,1,1,1,1
34,8,23,hard_diagnostic,double_hard_diagnostic_max_matched,13,0,1,0,1,0,1
34,8,23,hard_diagnostic,single_hard_diagnostic_mean_matched,13,1,1,1,1,1,1
34,8,23,hard_diagnostic,single_mobility_matched_hard_diagnostic,13,1,1,1,1,1,1
34,8,26,soft,loop_soft_topk,8,4,21,3,6,2,17
34,8,26,soft,static_soft_topk,8,7,21,1,6,6,17
34,8,26,soft,double_soft_union,16,11,21,4,6,8,17
34,8,26,soft,double_soft_max_topk,8,4,21,3,6,2,17
34,8,26,soft,single_soft_mean_topk,8,7,21,2,6,6,17
34,8,26,soft,single_mobility_topk_soft,8,8,21,0,6,8,17
34,8,26,soft,double_soft_max_matched,16,11,21,5,6,7,17
34,8,26,soft,single_soft_mean_matched,16,15,21,5,6,12,17
34,8,26,soft,single_mobility_matched_soft,16,15,21,3,6,14,17
34,8,26,hard_diagnostic,loop_hard_diagnostic_topk,8,4,21,2,6,2,17
34,8,26,hard_diagnostic,static_hard_diagnostic_topk,8,7,21,1,6,6,17
34,8,26,hard_diagnostic,double_hard_diagnostic_union,13,9,21,2,6,7,17
34,8,26,hard_diagnostic,double_hard_diagnostic_max_topk,8,4,21,2,6,2,17
34,8,26,hard_diagnostic,single_hard_diagnostic_mean_topk,8,7,21,2,6,6,17
34,8,26,hard_diagnostic,single_mobility_topk_hard_diagnostic,8,8,21,0,6,8,17
34,8,26,hard_diagnostic,double_hard_diagnostic_max_matched,13,8,21,3,6,5,17
34,8,26,hard_diagnostic,single_hard_diagnostic_mean_matched,13,12,21,3,6,10,17
34,8,26,hard_diagnostic,single_mobility_matched_hard_diagnostic,13,12,21,1,6,12,17
34,8,29,soft,loop_soft_topk,8,0,2,0,0,0,2
34,8,29,soft,static_soft_topk,8,2,2,0,0,2,2
34,8,29,soft,double_soft_union,14,2,2,0,0,2,2
34,8,29,soft,double_soft_max_topk,8,1,2,0,0,1,2
34,8,29,soft,single_soft_mean_topk,8,1,2,0,0,1,2
34,8,29,soft,single_mobility_topk_soft,8,2,2,0,0,2,2
34,8,29,soft,double_soft_max_matched,14,1,2,0,0,1,2
34,8,29,soft,single_soft_mean_matched,14,1,2,0,0,1,2
34,8,29,soft,single_mobility_matched_soft,14,2,2,0,0,2,2
34,8,29,hard_diagnostic,loop_hard_diagnostic_topk,8,0,2,0,0,0,2
34,8,29,hard_diagnostic,static_hard_diagnostic_topk,8,1,2,0,0,1,2
34,8,29,hard_diagnostic,double_hard_diagnostic_union,13,1,2,0,0,1,2
34,8,29,hard_diagnostic,double_hard_diagnostic_max_topk,8,0,2,0,0,0,2
34,8,29,hard_diagnostic,single_hard_diagnostic_mean_topk,8,1,2,0,0,1,2
34,8,29,hard_diagnostic,single_mobility_topk_hard_diagnostic,8,2,2,0,0,2,2
34,8,29,hard_diagnostic,double_hard_diagnostic_max_matched,13,1,2,0,0,1,2
34,8,29,hard_diagnostic,single_hard_diagnostic_mean_matched,13,1,2,0,0,1,2
34,8,29,hard_diagnostic,single_mobility_matched_hard_diagnostic,13,2,2,0,0,2,2
34,8,33,soft,loop_soft_topk,8,0,0,0,0,0,0
34,8,33,soft,static_soft_topk,8,0,0,0,0,0,0
34,8,33,soft,double_soft_union,15,0,0,0,0,0,0
34,8,33,soft,double_soft_max_topk,8,0,0,0,0,0,0
34,8,33,soft,single_soft_mean_topk,8,0,0,0,0,0,0
34,8,33,soft,single_mobility_topk_soft,8,0,0,0,0,0,0
34,8,33,soft,double_soft_max_matched,15,0,0,0,0,0,0
34,8,33,soft,single_soft_mean_matched,15,0,0,0,0,0,0
34,8,33,soft,single_mobility_matched_soft,15,0,0,0,0,0,0
34,8,33,hard_diagnostic,loop_hard_diagnostic_topk,8,0,0,0,0,0,0
34,8,33,hard_diagnostic,static_hard_diagnostic_topk,8,0,0,0,0,0,0
34,8,33,hard_diagnostic,double_hard_diagnostic_union,14,0,0,0,0,0,0
34,8,33,hard_diagnostic,double_hard_diagnostic_max_topk,8,0,0,0,0,0,0
34,8,33,hard_diagnostic,single_hard_diagnostic_mean_topk,8,0,0,0,0,0,0
34,8,33,hard_diagnostic,single_mobility_topk_hard_diagnostic,8,0,0,0,0,0,0
34,8,33,hard_diagnostic,double_hard_diagnostic_max_matched,14,0,0,0,0,0,0
34,8,33,hard_diagnostic,single_hard_diagnostic_mean_matched,14,0,0,0,0,0,0
34,8,33,hard_diagnostic,single_mobility_matched_hard_diagnostic,14,0,0,0,0,0,0
34,8,36,soft,loop_soft_topk,8,0,0,0,0,0,0
34,8,36,soft,static_soft_topk,8,0,0,0,0,0,0
34,8,36,soft,double_soft_union,13,0,0,0,0,0,0
34,8,36,soft,double_soft_max_topk,8,0,0,0,0,0,0
34,8,36,soft,single_soft_mean_topk,8,0,0,0,0,0,0
34,8,36,soft,single_mobility_topk_soft,8,0,0,0,0,0,0
34,8,36,soft,double_soft_max_matched,13,0,0,0,0,0,0
34,8,36,soft,single_soft_mean_matched,13,0,0,0,0,0,0
34,8,36,soft,single_mobility_matched_soft,13,0,0,0,0,0,0
34,8,36,hard_diagnostic,loop_hard_diagnostic_topk,8,0,0,0,0,0,0
34,8,36,hard_diagnostic,static_hard_diagnostic_topk,8,0,0,0,0,0,0
34,8,36,hard_diagnostic,double_hard_diagnostic_union,14,0,0,0,0,0,0
34,8,36,hard_diagnostic,double_hard_diagnostic_max_topk,8,0,0,0,0,0,0
34,8,36,hard_diagnostic,single_hard_diagnostic_mean_topk,8,0,0,0,0,0,0
34,8,36,hard_diagnostic,single_mobility_topk_hard_diagnostic,8,0,0,0,0,0,0
34,8,36,hard_diagnostic,double_hard_diagnostic_max_matched,14,0,0,0,0,0,0
34,8,36,hard_diagnostic,single_hard_diagnostic_mean_matched,14,0,0,0,0,0,0
34,8,36,hard_diagnostic,single_mobility_matched_hard_diagnostic,14,0,0,0,0,0,0
34,8,39,soft,loop_soft_topk,8,6,26,3,5,3,21
34,8,39,soft,static_soft_topk,8,8,26,0,5,8,21
34,8,39,soft,double_soft_union,16,14,26,3,5,11,21
34,8,39,soft,double_soft_max_topk,8,6,26,3,5,3,21
34,8,39,soft,single_soft_mean_topk,8,6,26,1,5,5,21
34,8,39,soft,single_mobility_topk_soft,8,7,26,0,5,7,21
34,8,39,soft,double_soft_max_matched,16,12,26,4,5,8,21
34,8,39,soft,single_soft_mean_matched,16,13,26,4,5,9,21
34,8,39,soft,single_mobility_matched_soft,16,14,26,0,5,14,21
34,8,39,hard_diagnostic,loop_hard_diagnostic_topk,8,7,26,2,5,5,21
34,8,39,hard_diagnostic,static_hard_diagnostic_topk,8,7,26,0,5,7,21
34,8,39,hard_diagnostic,double_hard_diagnostic_union,15,13,26,2,5,11,21
34,8,39,hard_diagnostic,double_hard_diagnostic_max_topk,8,7,26,2,5,5,21
34,8,39,hard_diagnostic,single_hard_diagnostic_mean_topk,8,7,26,2,5,5,21
34,8,39,hard_diagnostic,single_mobility_topk_hard_diagnostic,8,7,26,0,5,7,21
34,8,39,hard_diagnostic,double_hard_diagnostic_max_matched,15,12,26,3,5,9,21
34,8,39,hard_diagnostic,single_hard_diagnostic_mean_matched,15,13,26,2,5,11,21
34,8,39,hard_diagnostic,single_mobility_matched_hard_diagnostic,15,13,26,0,5,13,21
34,8,42,soft,loop_soft_topk,8,5,16,4,8,1,8
34,8,42,soft,static_soft_topk,8,8,16,1,8,7,8
34,8,42,soft,double_soft_union,15,12,16,5,8,7,8
34,8,42,soft,double_soft_max_topk,8,6,16,3,8,3,8
34,8,42,soft,single_soft_mean_topk,8,8,16,4,8,4,8
34,8,42,soft,single_mobility_topk_soft,8,7,16,1,8,6,8
34,8,42,soft,double_soft_max_matched,15,12,16,7,8,5,8
34,8,42,soft,single_soft_mean_matched,15,12,16,7,8,5,8
34,8,42,soft,single_mobility_matched_soft,15,10,16,3,8,7,8
34,8,42,hard_diagnostic,loop_hard_diagnostic_topk,8,3,16,3,8,0,8
34,8,42,hard_diagnostic,static_hard_diagnostic_topk,8,4,16,0,8,4,8
34,8,42,hard_diagnostic,double_hard_diagnostic_union,14,7,16,3,8,4,8
34,8,42,hard_diagnostic,double_hard_diagnostic_max_topk,8,3,16,3,8,0,8
34,8,42,hard_diagnostic,single_hard_diagnostic_mean_topk,8,3,16,2,8,1,8
34,8,42,hard_diagnostic,single_mobility_topk_hard_diagnostic,8,7,16,1,8,6,8
34,8,42,hard_diagnostic,double_hard_diagnostic_max_matched,14,8,16,4,8,4,8
34,8,42,hard_diagnostic,single_hard_diagnostic_mean_matched,14,7,16,3,8,4,8
34,8,42,hard_diagnostic,single_mobility_matched_hard_diagnostic,14,10,16,3,8,7,8
34,8,46,soft,loop_soft_topk,8,0,0,0,0,0,0
34,8,46,soft,static_soft_topk,8,0,0,0,0,0,0
34,8,46,soft,double_soft_union,15,0,0,0,0,0,0
34,8,46,soft,double_soft_max_topk,8,0,0,0,0,0,0
34,8,46,soft,single_soft_mean_topk,8,0,0,0,0,0,0
34,8,46,soft,single_mobility_topk_soft,8,0,0,0,0,0,0
34,8,46,soft,double_soft_max_matched,15,0,0,0,0,0,0
34,8,46,soft,single_soft_mean_matched,15,0,0,0,0,0,0
34,8,46,soft,single_mobility_matched_soft,15,0,0,0,0,0,0
34,8,46,hard_diagnostic,loop_hard_diagnostic_topk,8,0,0,0,0,0,0
34,8,46,hard_diagnostic,static_hard_diagnostic_topk,8,0,0,0,0,0,0
34,8,46,hard_diagnostic,double_hard_diagnostic_union,13,0,0,0,0,0,0
34,8,46,hard_diagnostic,double_hard_diagnostic_max_topk,8,0,0,0,0,0,0
34,8,46,hard_diagnostic,single_hard_diagnostic_mean_topk,8,0,0,0,0,0,0
34,8,46,hard_diagnostic,single_mobility_topk_hard_diagnostic,8,0,0,0,0,0,0
34,8,46,hard_diagnostic,double_hard_diagnostic_max_matched,13,0,0,0,0,0,0
34,8,46,hard_diagnostic,single_hard_diagnostic_mean_matched,13,0,0,0,0,0,0
34,8,46,hard_diagnostic,single_mobility_matched_hard_diagnostic,13,0,0,0,0,0,0
34,8,49,soft,loop_soft_topk,8,8,32,0,0,8,32
34,8,49,soft,static_soft_topk,8,8,32,0,0,8,32
34,8,49,soft,double_soft_union,14,14,32,0,0,14,32
34,8,49,soft,double_soft_max_topk,8,8,32,0,0,8,32
34,8,49,soft,single_soft_mean_topk,8,8,32,0,0,8,32
