fold,suite,seed,reference_cap,method,view,scope,task,episodes,failures,auc,ap,task_macro_auc,within_init_macro_auc,scorable_fraction,mixed_tasks
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,full,unseen,libero_goal/turn_on_the_stove,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,common_horizon,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,80,12,0.6041666666666666,0.3575563197260634,0.6041666666666666,0.5499999999999999,1.0,1
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,common_horizon,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,80,1,0.7088607594936709,0.041666666666666664,0.7088607594936709,0.42857142857142855,1.0,1
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,common_horizon,seen,libero_goal/put_the_bowl_on_the_plate,80,1,0.4936708860759494,0.024390243902439025,0.4936708860759494,0.2857142857142857,1.0,1
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,common_horizon,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,7,0.7514677103718199,0.22232534706672635,0.7514677103718199,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,common_horizon,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,common_horizon,seen,libero_goal/put_the_wine_bottle_on_the_rack,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,common_horizon,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,1,0.34177215189873417,0.018867924528301886,0.34177215189873417,0.7142857142857143,1.0,1
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,common_horizon,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,common_horizon,unseen,libero_goal/put_the_bowl_on_the_stove,400,9,0.3878942881500426,0.0197811203310476,0.3878942881500426,0.45396825396825397,1.0,1
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,common_horizon,unseen,libero_goal/turn_on_the_stove,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,full,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,80,12,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,full,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,full,seen,libero_goal/put_the_bowl_on_the_plate,80,1,1.0,1.0,1.0,1.0,0.0125,1
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,full,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,7,1.0,1.0,1.0,1.0,0.0875,1
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,full,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,0,,,,,0.0125,0
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,full,seen,libero_goal/put_the_wine_bottle_on_the_rack,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,full,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,1,1.0,1.0,1.0,1.0,0.0125,1
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,full,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,full,unseen,libero_goal/put_the_bowl_on_the_stove,400,9,1.0,1.0,1.0,1.0,0.0225,1
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,full,unseen,libero_goal/turn_on_the_stove,400,0,,,,,0.0,0
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,common_horizon,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,80,12,0.6666666666666666,0.21158450285883773,0.6666666666666666,0.48888888888888893,1.0,1
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,common_horizon,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,80,1,0.5189873417721519,0.02564102564102564,0.5189873417721519,0.8571428571428571,1.0,1
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,common_horizon,seen,libero_goal/put_the_bowl_on_the_plate,80,1,0.5,0.0125,0.5,0.5,0.0,1
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,common_horizon,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,7,0.5,0.0875,0.5,0.5,0.0,1
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,common_horizon,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,0,,,,,0.0,0
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,common_horizon,seen,libero_goal/put_the_wine_bottle_on_the_rack,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,common_horizon,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,1,0.5,0.0125,0.5,0.5,0.0,1
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,common_horizon,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,common_horizon,unseen,libero_goal/put_the_bowl_on_the_stove,400,9,0.5,0.0225,0.5,0.5,0.0,1
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,common_horizon,unseen,libero_goal/turn_on_the_stove,400,0,,,,,0.0,0
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,full,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,80,12,0.9448529411764706,0.589040187753423,0.9448529411764706,0.9222222222222222,1.0,1
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,full,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,full,seen,libero_goal/put_the_bowl_on_the_plate,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,full,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,7,0.9882583170254403,0.8260204081632654,0.9882583170254403,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,full,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,full,seen,libero_goal/put_the_wine_bottle_on_the_rack,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,full,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,1,0.9873417721518988,0.5,0.9873417721518988,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,full,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,full,unseen,libero_goal/put_the_bowl_on_the_stove,400,9,0.9974424552429667,0.9161255411255411,0.9974424552429667,1.0,1.0,1
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,full,unseen,libero_goal/turn_on_the_stove,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,common_horizon,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,80,12,0.7610294117647058,0.5796071786554471,0.7610294117647058,0.6666666666666666,1.0,1
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,common_horizon,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,80,1,0.6835443037974683,0.038461538461538464,0.6835443037974683,0.2857142857142857,1.0,1
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,common_horizon,seen,libero_goal/put_the_bowl_on_the_plate,80,1,0.7974683544303798,0.058823529411764705,0.7974683544303798,0.5714285714285714,1.0,1
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,common_horizon,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,7,0.9119373776908023,0.48691537930668366,0.9119373776908023,0.14285714285714285,1.0,1
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,common_horizon,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,common_horizon,seen,libero_goal/put_the_wine_bottle_on_the_rack,80,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,common_horizon,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,1,0.6962025316455697,0.04,0.6962025316455697,0.2857142857142857,1.0,1
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,common_horizon,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,400,0,,,,,1.0,0
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,common_horizon,unseen,libero_goal/put_the_bowl_on_the_stove,400,9,0.491332764990054,0.02515042986344091,0.491332764990054,0.4825396825396826,1.0,1
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,common_horizon,unseen,libero_goal/turn_on_the_stove,400,0,,,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,full,seen,libero_goal/open_the_middle_drawer_of_the_cabinet,80,0,,,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,full,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,80,11,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,full,seen,libero_goal/put_the_bowl_on_the_plate,80,5,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,full,seen,libero_goal/put_the_bowl_on_the_stove,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,full,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,5,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,full,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,0,,,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,full,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,full,unseen,libero_goal/push_the_plate_to_the_front_of_the_stove,400,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,full,unseen,libero_goal/put_the_wine_bottle_on_the_rack,400,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,full,unseen,libero_goal/turn_on_the_stove,400,0,,,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,common_horizon,seen,libero_goal/open_the_middle_drawer_of_the_cabinet,80,0,,,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,common_horizon,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,80,11,0.3188405797101449,0.10568153986963331,0.3188405797101449,0.2833333333333333,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,common_horizon,seen,libero_goal/put_the_bowl_on_the_plate,80,5,0.312,0.05219345267483906,0.312,0.26785714285714285,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,common_horizon,seen,libero_goal/put_the_bowl_on_the_stove,80,1,0.3291139240506329,0.018518518518518517,0.3291139240506329,0.42857142857142855,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,common_horizon,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,5,0.3253333333333333,0.05877272727272727,0.3253333333333333,0.19999999999999998,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,common_horizon,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,0,,,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,common_horizon,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,1,0.31645569620253167,0.01818181818181818,0.31645569620253167,0.7142857142857143,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,common_horizon,unseen,libero_goal/push_the_plate_to_the_front_of_the_stove,400,1,0.6666666666666666,0.007462686567164179,0.6666666666666666,0.42857142857142855,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,common_horizon,unseen,libero_goal/put_the_wine_bottle_on_the_rack,400,1,0.5789473684210527,0.005917159763313609,0.5789473684210527,0.5714285714285714,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,common_horizon,unseen,libero_goal/turn_on_the_stove,400,0,,,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,full,seen,libero_goal/open_the_middle_drawer_of_the_cabinet,80,0,,,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,full,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,80,11,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,full,seen,libero_goal/put_the_bowl_on_the_plate,80,5,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,full,seen,libero_goal/put_the_bowl_on_the_stove,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,full,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,5,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,full,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,0,,,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,full,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,full,unseen,libero_goal/push_the_plate_to_the_front_of_the_stove,400,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,full,unseen,libero_goal/put_the_wine_bottle_on_the_rack,400,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,full,unseen,libero_goal/turn_on_the_stove,400,0,,,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,common_horizon,seen,libero_goal/open_the_middle_drawer_of_the_cabinet,80,0,,,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,common_horizon,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,80,11,0.3188405797101449,0.10568153986963331,0.3188405797101449,0.2833333333333333,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,common_horizon,seen,libero_goal/put_the_bowl_on_the_plate,80,5,0.312,0.05219345267483906,0.312,0.26785714285714285,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,common_horizon,seen,libero_goal/put_the_bowl_on_the_stove,80,1,0.3291139240506329,0.018518518518518517,0.3291139240506329,0.42857142857142855,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,common_horizon,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,5,0.3253333333333333,0.05877272727272727,0.3253333333333333,0.19999999999999998,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,common_horizon,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,0,,,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,common_horizon,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,1,0.31645569620253167,0.01818181818181818,0.31645569620253167,0.7142857142857143,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,common_horizon,unseen,libero_goal/push_the_plate_to_the_front_of_the_stove,400,1,0.6666666666666666,0.007462686567164179,0.6666666666666666,0.42857142857142855,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,common_horizon,unseen,libero_goal/put_the_wine_bottle_on_the_rack,400,1,0.5789473684210527,0.005917159763313609,0.5789473684210527,0.5714285714285714,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,common_horizon,unseen,libero_goal/turn_on_the_stove,400,0,,,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,full,seen,libero_goal/open_the_middle_drawer_of_the_cabinet,80,0,,,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,full,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,80,11,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,full,seen,libero_goal/put_the_bowl_on_the_plate,80,5,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,full,seen,libero_goal/put_the_bowl_on_the_stove,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,full,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,5,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,full,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,0,,,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,full,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,full,unseen,libero_goal/push_the_plate_to_the_front_of_the_stove,400,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,full,unseen,libero_goal/put_the_wine_bottle_on_the_rack,400,1,1.0,1.0,1.0,1.0,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,full,unseen,libero_goal/turn_on_the_stove,400,0,,,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,common_horizon,seen,libero_goal/open_the_middle_drawer_of_the_cabinet,80,0,,,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,common_horizon,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,80,11,0.35046113306982873,0.11050696868357154,0.35046113306982873,0.31666666666666665,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,common_horizon,seen,libero_goal/put_the_bowl_on_the_plate,80,5,0.312,0.05219345267483906,0.312,0.26785714285714285,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,common_horizon,seen,libero_goal/put_the_bowl_on_the_stove,80,1,0.3291139240506329,0.018518518518518517,0.3291139240506329,0.42857142857142855,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,common_horizon,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,5,0.3253333333333333,0.05877272727272727,0.3253333333333333,0.19999999999999998,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,common_horizon,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,0,,,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,common_horizon,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,1,0.31645569620253167,0.01818181818181818,0.31645569620253167,0.7142857142857143,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,common_horizon,unseen,libero_goal/push_the_plate_to_the_front_of_the_stove,400,1,0.6666666666666666,0.007462686567164179,0.6666666666666666,0.42857142857142855,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,common_horizon,unseen,libero_goal/put_the_wine_bottle_on_the_rack,400,1,0.631578947368421,0.006756756756756757,0.631578947368421,0.5714285714285714,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,common_horizon,unseen,libero_goal/turn_on_the_stove,400,0,,,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,full,seen,libero_goal/open_the_middle_drawer_of_the_cabinet,80,0,,,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,full,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,80,11,1.0,1.0,1.0,1.0,1.0,1
