fold,suite,method,scope,budget,global_row,first_alarm,failed_goal_release,drop_goal_release,reason
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,31106,9,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,31145,19,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,31147,17,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,31149,18,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,31151,18,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,31155,18,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,31183,10,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,31197,18,,,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,seen,0.05,31691,17,12.0,12.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,seen,0.05,31695,10,13.0,13.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,seen,0.05,31822,17,,,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,seen,0.05,31825,19,,,object_moved_but_goal_unmet
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,seen,0.05,31828,19,7.0,7.0,object_released_outside_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,seen,0.05,24714,13,,,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,26811,21,8.0,8.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,27100,18,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,27101,12,8.0,8.0,object_released_outside_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,seen,0.05,27739,16,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,seen,0.05,27881,14,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,seen,0.05,27883,12,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,seen,0.05,27885,14,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,seen,0.05,27886,13,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,seen,0.05,27887,14,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,seen,0.05,27918,17,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,seen,0.05,28531,15,8.0,8.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,seen,0.05,28620,17,12.0,12.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,seen,0.05,29430,13,,,object_moved_but_goal_unmet
libero_spatial_20260908,libero_spatial,success_calibration_budget,seen,0.05,29521,14,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,seen,0.05,29522,14,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30064,14,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30094,13,5.0,5.0,object_released_outside_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30125,16,,,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30128,14,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30218,14,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30272,16,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30275,15,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30278,16,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30358,15,,,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30359,15,,,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30366,17,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30374,13,,,object_moved_but_goal_unmet
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30813,16,8.0,8.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30815,10,8.0,8.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30819,18,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30872,18,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30874,17,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30875,17,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30879,19,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30909,16,13.0,13.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30926,18,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30941,16,7.0,7.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30944,16,6.0,6.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30946,11,6.0,6.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30947,16,8.0,8.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30949,17,6.0,6.0,object_released_outside_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30950,16,7.0,7.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30961,19,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30964,19,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30969,18,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30993,18,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30996,15,,,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30997,18,,,object_moved_but_goal_unmet
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,30999,18,,,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,31024,17,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,31025,16,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,31026,17,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,31029,16,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,31030,17,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,31031,17,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,31065,18,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,31068,16,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,31069,17,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,31070,17,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,31071,17,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,31106,9,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,31145,19,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,31147,17,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,31149,18,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,31151,18,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,31155,18,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,31183,8,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,unseen,0.05,31197,18,,,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,seen,0.05,31691,11,12.0,12.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,seen,0.05,31695,10,13.0,13.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,seen,0.05,31822,17,,,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,success_calibration_budget,seen,0.05,31825,19,,,object_moved_but_goal_unmet
libero_spatial_20260908,libero_spatial,success_calibration_budget,seen,0.05,31828,19,7.0,7.0,object_released_outside_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,seen,0.05,25589,15,8.0,8.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,seen,0.05,25590,14,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,26007,16,,,object_moved_but_goal_unmet
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,26205,17,,,object_moved_but_goal_unmet
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,26256,-1,8.0,8.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,26257,18,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,26263,17,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,26272,15,,,object_moved_but_goal_unmet
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,26274,16,,,object_moved_but_goal_unmet
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,26275,19,,,object_moved_but_goal_unmet
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,26276,15,,,object_moved_but_goal_unmet
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,26305,17,,,object_moved_but_goal_unmet
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,26360,17,,,approached_target_without_observed_contact
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,26365,16,,,approached_target_without_observed_contact
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,26371,16,,,stable_grasp_not_observed
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,26373,15,7.0,7.0,object_released_outside_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,27628,13,7.0,7.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,27677,12,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,27696,12,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,27700,12,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,27702,11,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,27708,16,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,27720,12,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,27721,12,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,27725,12,,,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,27726,12,,,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,27739,16,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,27767,-1,7.0,7.0,object_released_outside_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,27813,12,7.0,7.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,27814,11,8.0,8.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,27881,12,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,27883,12,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,27885,12,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,27886,12,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,27887,12,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,27918,16,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,27960,12,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,27963,17,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,27966,12,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,27967,12,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,seen,0.05,28787,19,13.0,13.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,seen,0.05,28789,19,13.0,13.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,seen,0.05,28791,19,13.0,13.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,seen,0.05,29287,11,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,seen,0.05,29438,15,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,seen,0.05,29467,10,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,30064,14,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,30094,13,5.0,5.0,object_released_outside_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,30125,16,,,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,30128,15,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,30218,15,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,30272,16,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,30275,16,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,30278,16,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,30358,15,,,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,30359,10,,,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,30366,16,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,unseen,0.05,30374,13,,,object_moved_but_goal_unmet
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,seen,0.05,30872,18,,,stable_grasp_not_observed
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,seen,0.05,30874,13,,,stable_grasp_not_observed
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,seen,0.05,30875,12,,,stable_grasp_not_observed
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,seen,0.05,30879,19,,,stable_grasp_not_observed
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,seen,0.05,30961,19,,,stable_grasp_not_observed
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,seen,0.05,30964,19,,,stable_grasp_not_observed
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,seen,0.05,31065,18,,,stable_grasp_not_observed
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,seen,0.05,31068,16,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,seen,0.05,31069,18,,,stable_grasp_not_observed
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,seen,0.05,31070,17,,,stable_grasp_not_observed
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,seen,0.05,31071,17,,,stable_grasp_not_observed
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,seen,0.05,31680,18,12.0,12.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,seen,0.05,31687,18,,,approached_target_without_observed_contact
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,seen,0.05,31960,18,8.0,8.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,unlabeled_reference_budget,seen,0.05,31962,18,,,object_moved_but_goal_unmet
libero_spatial_20260909,libero_spatial,success_calibration_budget,seen,0.05,25589,14,8.0,8.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,seen,0.05,25590,14,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,26007,16,,,object_moved_but_goal_unmet
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,26205,16,,,object_moved_but_goal_unmet
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,26256,15,8.0,8.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,26257,17,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,26263,17,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,26272,15,,,object_moved_but_goal_unmet
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,26274,15,,,object_moved_but_goal_unmet
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,26275,20,,,object_moved_but_goal_unmet
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,26276,15,,,object_moved_but_goal_unmet
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,26305,17,,,object_moved_but_goal_unmet
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,26360,16,,,approached_target_without_observed_contact
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,26365,15,,,approached_target_without_observed_contact
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,26371,15,,,stable_grasp_not_observed
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,26373,14,7.0,7.0,object_released_outside_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,27628,13,7.0,7.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,27677,13,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,27696,13,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,27700,13,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,27702,12,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,27708,16,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,27720,12,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,27721,12,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,27725,12,,,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,27726,12,,,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,27739,16,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,27767,-1,7.0,7.0,object_released_outside_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,27813,12,7.0,7.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,27814,11,8.0,8.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,27881,14,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,27883,12,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,27885,13,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,27886,12,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,27887,14,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,27918,17,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,27960,12,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,27963,17,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,27966,12,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,27967,17,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,seen,0.05,28787,19,13.0,13.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,seen,0.05,28789,19,13.0,13.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,seen,0.05,28791,19,13.0,13.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,seen,0.05,29287,14,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,seen,0.05,29438,15,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,seen,0.05,29467,14,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,30064,14,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,30094,13,5.0,5.0,object_released_outside_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,30125,15,,,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,30128,14,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,30218,14,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,30272,16,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,30275,15,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,30278,16,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,30358,15,,,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,30359,15,,,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,30366,17,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,unseen,0.05,30374,13,,,object_moved_but_goal_unmet
libero_spatial_20260909,libero_spatial,success_calibration_budget,seen,0.05,30872,18,,,stable_grasp_not_observed
libero_spatial_20260909,libero_spatial,success_calibration_budget,seen,0.05,30874,17,,,stable_grasp_not_observed
libero_spatial_20260909,libero_spatial,success_calibration_budget,seen,0.05,30875,14,,,stable_grasp_not_observed
libero_spatial_20260909,libero_spatial,success_calibration_budget,seen,0.05,30879,19,,,stable_grasp_not_observed
libero_spatial_20260909,libero_spatial,success_calibration_budget,seen,0.05,30961,19,,,stable_grasp_not_observed
libero_spatial_20260909,libero_spatial,success_calibration_budget,seen,0.05,30964,19,,,stable_grasp_not_observed
libero_spatial_20260909,libero_spatial,success_calibration_budget,seen,0.05,31065,18,,,stable_grasp_not_observed
libero_spatial_20260909,libero_spatial,success_calibration_budget,seen,0.05,31068,16,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,seen,0.05,31069,17,,,stable_grasp_not_observed
libero_spatial_20260909,libero_spatial,success_calibration_budget,seen,0.05,31070,17,,,stable_grasp_not_observed
libero_spatial_20260909,libero_spatial,success_calibration_budget,seen,0.05,31071,17,,,stable_grasp_not_observed
libero_spatial_20260909,libero_spatial,success_calibration_budget,seen,0.05,31680,18,12.0,12.0,object_released_or_dropped_before_goal
libero_spatial_20260909,libero_spatial,success_calibration_budget,seen,0.05,31687,18,,,approached_target_without_observed_contact
