fold,suite,seed,reference_cap,method,calibration,alpha,scope,task,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query
libero_long_20260908,libero_long,20260908,4096,v7_guard_timeband,episode,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,4,76,4,9,1.0,0.11842105263157894,0.3076923076923077,0.9407894736842105,0.3894230769230769,20.0
libero_long_20260908,libero_long,20260908,4096,v7_guard_timeband,episode,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,399,1,57,1.0,0.14285714285714285,0.017241379310344827,0.9285714285714286,0.5961538461538461,30.0
libero_long_20260908,libero_long,20260908,4096,v7_guard_timeband,episode,0.05,unseen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,249,122,106,0.8079470198675497,0.42570281124497994,0.5350877192982456,0.691122104311285,0.533622007131941,30.0
libero_long_20260908,libero_long,20260908,4096,v7_guard_timeband,episode,0.05,unseen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,370,28,6,0.9333333333333333,0.016216216216216217,0.8235294117647058,0.9585585585585585,0.34230769230769226,9.5
libero_long_20260908,libero_long,20260908,4096,v7_guard_timeband,task_init,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260908,libero_long,20260908,4096,v7_guard_timeband,task_init,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,80,1,79,0,1,0.0,0.012658227848101266,0.0,0.4936708860759494,1.0,
libero_long_20260908,libero_long,20260908,4096,v7_guard_timeband,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_long_20260908,libero_long,20260908,4096,v7_guard_timeband,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260908,libero_long,20260908,4096,v7_guard_timeband,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,80,3,77,3,0,1.0,0.0,1.0,1.0,0.6538461538461539,33.0
libero_long_20260908,libero_long,20260908,4096,v7_guard_timeband,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,80,8,72,1,0,0.125,0.0,1.0,0.5625,0.9543269230769231,32.0
libero_long_20260908,libero_long,20260908,4096,v7_guard_timeband,task_init,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,4,76,4,4,1.0,0.05263157894736842,0.5,0.9736842105263158,0.5769230769230769,29.0
libero_long_20260908,libero_long,20260908,4096,v7_guard_timeband,task_init,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,399,1,1,1.0,0.002506265664160401,0.5,0.9987468671679198,0.6346153846153846,32.0
libero_long_20260908,libero_long,20260908,4096,v7_guard_timeband,task_init,0.05,unseen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,249,69,6,0.45695364238410596,0.024096385542168676,0.92,0.7164286284209685,0.848064187468161,33.0
libero_long_20260908,libero_long,20260908,4096,v7_guard_timeband,task_init,0.05,unseen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,370,24,1,0.8,0.002702702702702703,0.96,0.8986486486486487,0.5442307692307691,16.0
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,80,1,79,1,1,1.0,0.012658227848101266,0.5,0.9936708860759493,0.6538461538461539,33.0
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,80,1,79,1,5,1.0,0.06329113924050633,0.16666666666666666,0.9683544303797469,0.6538461538461539,33.0
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,80,1,79,0,1,0.0,0.012658227848101266,0.0,0.4936708860759494,1.0,
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,80,3,77,3,0,1.0,0.0,1.0,1.0,0.5705128205128205,28.0
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,80,8,72,5,0,0.625,0.0,1.0,0.8125,0.8413461538461539,39.0
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,4,76,4,17,1.0,0.2236842105263158,0.19047619047619047,0.8881578947368421,0.2932692307692307,14.0
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,episode,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,399,1,9,1.0,0.022556390977443608,0.1,0.9887218045112782,0.5576923076923077,28.0
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,episode,0.05,unseen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,249,131,79,0.8675496688741722,0.3172690763052209,0.6238095238095238,0.7751402962844757,0.5997198166072338,30.0
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,episode,0.05,unseen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,370,28,4,0.9333333333333333,0.010810810810810811,0.875,0.9612612612612612,0.37115384615384617,12.0
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,80,1,79,1,0,1.0,0.0,1.0,1.0,0.7115384615384616,36.0
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,80,1,79,1,1,1.0,0.012658227848101266,0.5,0.9936708860759493,0.8076923076923077,41.0
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,80,3,77,3,0,1.0,0.0,1.0,1.0,0.6025641025641026,30.0
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,80,8,72,3,0,0.375,0.0,1.0,0.6875,0.9302884615384616,43.0
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,4,76,4,5,1.0,0.06578947368421052,0.4444444444444444,0.9671052631578947,0.5192307692307693,26.0
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,task_init,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,399,1,3,1.0,0.007518796992481203,0.25,0.9962406015037594,0.5961538461538461,30.0
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,task_init,0.05,unseen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,249,98,10,0.6490066225165563,0.040160642570281124,0.9074074074074074,0.8044229899731375,0.7896077432501273,33.0
libero_long_20260908,libero_long,20260908,4096,v7_freeze_constant,task_init,0.05,unseen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,370,26,2,0.8666666666666667,0.005405405405405406,0.9285714285714286,0.9306306306306307,0.4743589743589744,15.0
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,episode,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,80,1,79,1,6,1.0,0.0759493670886076,0.14285714285714285,0.9620253164556962,0.5576923076923077,28.0
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,episode,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,80,1,79,1,2,1.0,0.02531645569620253,0.3333333333333333,0.9873417721518988,0.6730769230769231,34.0
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,80,1,79,1,4,1.0,0.05063291139240506,0.2,0.9746835443037974,0.5961538461538461,30.0
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,80,3,77,3,1,1.0,0.012987012987012988,0.75,0.9935064935064936,0.8910256410256411,43.0
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,80,8,72,8,3,1.0,0.041666666666666664,0.7272727272727273,0.9791666666666666,0.59375,28.5
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,episode,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,4,76,4,4,1.0,0.05263157894736842,0.5,0.9736842105263158,0.5096153846153846,25.0
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,episode,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,399,1,2,1.0,0.005012531328320802,0.3333333333333333,0.9974937343358397,0.5769230769230769,29.0
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,episode,0.05,unseen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,249,50,41,0.33112582781456956,0.1646586345381526,0.5494505494505495,0.5832335966382084,0.9215486500254713,40.0
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,episode,0.05,unseen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,370,11,18,0.36666666666666664,0.04864864864864865,0.3793103448275862,0.659009009009009,0.8698717948717948,34.0
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,task_init,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,80,1,79,1,0,1.0,0.0,1.0,1.0,0.6346153846153846,32.0
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,task_init,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,80,1,79,0,2,0.0,0.02531645569620253,0.0,0.4873417721518987,1.0,
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,80,1,79,1,3,1.0,0.0379746835443038,0.25,0.9810126582278481,0.6153846153846154,31.0
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,80,3,77,2,0,0.6666666666666666,0.0,1.0,0.8333333333333333,0.8910256410256411,42.5
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,80,8,72,7,1,0.875,0.013888888888888888,0.875,0.9305555555555556,0.6875,31.0
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,task_init,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,4,76,4,4,1.0,0.05263157894736842,0.5,0.9736842105263158,0.5336538461538461,26.5
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,task_init,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,399,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,task_init,0.05,unseen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,249,30,12,0.1986754966887417,0.04819277108433735,0.7142857142857143,0.5752413628022022,0.9623025980641876,41.0
libero_long_20260908,libero_long,20260908,4096,v7_turbulence_constant,task_init,0.05,unseen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,370,4,9,0.13333333333333333,0.024324324324324326,0.3076923076923077,0.5545045045045045,0.9814102564102565,44.5
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,episode,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,80,1,79,1,2,1.0,0.02531645569620253,0.3333333333333333,0.9873417721518988,0.6923076923076923,35.0
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,episode,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,80,1,79,1,13,1.0,0.16455696202531644,0.07142857142857142,0.9177215189873418,0.7884615384615384,40.0
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,80,0,80,0,1,,0.0125,0.0,,,
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,80,1,79,0,1,0.0,0.012658227848101266,0.0,0.4936708860759494,1.0,
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,80,3,77,3,2,1.0,0.025974025974025976,0.6,0.987012987012987,0.4166666666666667,29.0
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,80,8,72,5,3,0.625,0.041666666666666664,0.625,0.7916666666666666,0.8269230769230769,42.0
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,episode,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,4,76,4,5,1.0,0.06578947368421052,0.4444444444444444,0.9671052631578947,0.5,24.5
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,episode,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,399,1,23,1.0,0.05764411027568922,0.041666666666666664,0.9711779448621554,0.5769230769230769,29.0
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,episode,0.05,unseen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,249,111,18,0.7350993377483444,0.07228915662650602,0.8604651162790697,0.8314050905609192,0.7587875700458483,32.0
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,episode,0.05,unseen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,370,29,18,0.9666666666666667,0.04864864864864865,0.6170212765957447,0.9590090090090091,0.3833333333333334,14.0
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,80,1,79,0,2,0.0,0.02531645569620253,0.0,0.4873417721518987,1.0,
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,80,3,77,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,80,8,72,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,4,76,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,task_init,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,399,0,4,0.0,0.010025062656641603,0.0,0.4949874686716792,1.0,
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,task_init,0.05,unseen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,249,1,0,0.006622516556291391,0.0,1.0,0.5033112582781457,0.999872643912379,50.0
libero_long_20260908,libero_long,20260908,4096,v7_success_fusion_constant,task_init,0.05,unseen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,370,2,3,0.06666666666666667,0.008108108108108109,0.4,0.5292792792792793,0.9583333333333334,18.5
libero_long_20260909,libero_long,20260909,4096,v7_guard_constant,episode,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,80,0,80,0,7,,0.0875,0.0,,,
libero_long_20260909,libero_long,20260909,4096,v7_guard_constant,episode,0.05,seen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,80,15,65,12,6,0.8,0.09230769230769231,0.6666666666666666,0.8538461538461539,0.582051282051282,31.0
libero_long_20260909,libero_long,20260909,4096,v7_guard_constant,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,80,3,77,2,0,0.6666666666666666,0.0,1.0,0.8333333333333333,0.75,31.5
